13:11:30.809 [Hungry-Philosopher-1; Meals=0]: I'm alive!
13:11:32.398 [Hungry-Philosopher-1; Meals=8]: Eating for 1 ms
13:11:32.399 [Hungry-Philosopher-4; Meals=7]: Release my forks (Fork-4 from Chair-4, Fork-3 from Chair-3)
13:11:32.405 [Hungry-Philosopher-2; Meals=7]: Waiting for a nice seat...
13:11:32.409 [Hungry-Philosopher-5; Meals=7]: Waiting for 2 forks...
13:11:32.411 [Hungry-Philosopher-3; Meals=7]: Waiting for a nice seat...
13:11:32.416 [Hungry-Philosopher-1; Meals=8]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
13:11:32.419 [Hungry-Philosopher-2; Meals=7]: Found a nice seat (Chair-3)
13:11:32.420 [Hungry-Philosopher-4; Meals=7]: Stand up from seat (Chair-4)
13:11:32.422 [Hungry-Philosopher-3; Meals=7]: Found a nice seat (Chair-1)
13:11:32.429 [Hungry-Philosopher-5; Meals=7]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
13:11:32.432 [Hungry-Philosopher-2; Meals=7]: Waiting for 2 forks...
13:11:32.435 [Hungry-Philosopher-1; Meals=8]: Stand up from seat (Chair-2)
13:11:32.435 [Hungry-Philosopher-4; Meals=7]: Mediating for 5 ms
13:11:32.442 [Hungry-Philosopher-2; Meals=7]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
13:11:32.443 [Hungry-Philosopher-3; Meals=7]: Waiting for 2 forks...
13:11:32.446 [Hungry-Philosopher-5; Meals=8]: Eating for 1 ms
13:11:32.452 [Hungry-Philosopher-4; Meals=7]: Waiting for a nice seat...
13:11:32.454 [Hungry-Philosopher-2; Meals=8]: Eating for 1 ms
13:11:32.456 [Hungry-Philosopher-1; Meals=8]: Mediating for 5 ms
13:11:32.468 [Hungry-Philosopher-2; Meals=8]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
13:11:32.468 [Hungry-Philosopher-4; Meals=7]: Found a nice seat (Chair-4)
13:11:32.489 [Hungry-Philosopher-4; Meals=7]: Waiting for 2 forks...
13:11:32.489 [Hungry-Philosopher-5; Meals=8]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
13:11:32.529 [Hungry-Philosopher-1; Meals=8]: Waiting for a nice seat...
13:11:32.536 [Hungry-Philosopher-2; Meals=8]: Stand up from seat (Chair-3)
13:11:32.557 [Hungry-Philosopher-3; Meals=7]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
13:11:32.557 [Hungry-Philosopher-4; Meals=7]: Found 2 forks (Fork-4 from Chair-4, Fork-3 from Chair-3)! :D
13:11:32.557 [Hungry-Philosopher-5; Meals=8]: Stand up from seat (Chair-5)
13:11:32.558 [Hungry-Philosopher-2; Meals=8]: Mediating for 5 ms
13:11:32.570 [Hungry-Philosopher-3; Meals=8]: Eating for 1 ms
13:11:32.571 [Hungry-Philosopher-1; Meals=8]: Found a nice seat (Chair-2)
13:11:32.584 [Hungry-Philosopher-4; Meals=8]: Eating for 1 ms
13:11:32.593 [Hungry-Philosopher-5; Meals=8]: Mediating for 5 ms
13:11:32.594 [Hungry-Philosopher-1; Meals=8]: Waiting for 2 forks...
13:11:32.595 [Hungry-Philosopher-3; Meals=8]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
13:11:32.602 [Hungry-Philosopher-2; Meals=8]: Waiting for a nice seat...
13:11:32.604 [Hungry-Philosopher-1; Meals=8]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
13:11:32.604 [Hungry-Philosopher-3; Meals=8]: Stand up from seat (Chair-1)
13:11:32.605 [Hungry-Philosopher-4; Meals=8]: Release my forks (Fork-4 from Chair-4, Fork-3 from Chair-3)
13:11:32.613 [Hungry-Philosopher-5; Meals=8]: Waiting for a nice seat...
13:11:32.615 [Hungry-Philosopher-1; Meals=9]: Eating for 1 ms
13:11:32.623 [Hungry-Philosopher-2; Meals=8]: Found a nice seat (Chair-3)
13:11:32.625 [Hungry-Philosopher-5; Meals=8]: Found a nice seat (Chair-5)
13:11:32.629 [Hungry-Philosopher-3; Meals=8]: Mediating for 5 ms
13:11:32.632 [Hungry-Philosopher-4; Meals=8]: Stand up from seat (Chair-4)
13:11:32.634 [Hungry-Philosopher-1; Meals=9]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
13:11:32.643 [Hungry-Philosopher-2; Meals=8]: Waiting for 2 forks...
13:11:32.645 [Hungry-Philosopher-5; Meals=8]: Waiting for 2 forks...
13:11:32.648 [Hungry-Philosopher-4; Meals=8]: Mediating for 5 ms
13:11:32.654 [Hungry-Philosopher-3; Meals=8]: Waiting for a nice seat...
13:11:32.655 [Hungry-Philosopher-1; Meals=9]: Stand up from seat (Chair-2)
13:11:32.659 [Hungry-Philosopher-2; Meals=8]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
13:11:32.662 [Hungry-Philosopher-5; Meals=8]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
13:11:32.667 [Hungry-Philosopher-1; Meals=9]: Mediating for 5 ms
13:11:32.667 [Hungry-Philosopher-3; Meals=8]: Found a nice seat (Chair-1)
13:11:32.673 [Hungry-Philosopher-4; Meals=8]: Waiting for a nice seat...
13:11:32.677 [Hungry-Philosopher-3; Meals=8]: Waiting for 2 forks...
13:11:32.679 [Hungry-Philosopher-2; Meals=9]: Eating for 1 ms
13:11:32.684 [Hungry-Philosopher-5; Meals=9]: Eating for 1 ms
13:11:32.694 [Hungry-Philosopher-1; Meals=9]: Sleeping for 10 ms
13:11:32.700 [Hungry-Philosopher-4; Meals=8]: Found a nice seat (Chair-4)
13:11:32.710 [Hungry-Philosopher-2; Meals=9]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
13:11:32.713 [Hungry-Philosopher-5; Meals=9]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
13:11:32.724 [Hungry-Philosopher-2; Meals=9]: Stand up from seat (Chair-3)
13:11:32.725 [Hungry-Philosopher-1; Meals=9]: Waiting for a nice seat...
13:11:32.732 [Hungry-Philosopher-4; Meals=8]: Waiting for 2 forks...
13:11:32.738 [Hungry-Philosopher-2; Meals=9]: Mediating for 5 ms
13:11:32.743 [Hungry-Philosopher-3; Meals=8]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
13:11:32.743 [Hungry-Philosopher-5; Meals=9]: Stand up from seat (Chair-5)
13:11:32.744 [Hungry-Philosopher-1; Meals=9]: Found a nice seat (Chair-2)
13:11:32.755 [Hungry-Philosopher-3; Meals=9]: Eating for 1 ms
13:11:32.757 [Hungry-Philosopher-4; Meals=8]: Found 2 forks (Fork-4 from Chair-4, Fork-3 from Chair-3)! :D
13:11:32.763 [Hungry-Philosopher-2; Meals=9]: Sleeping for 10 ms
13:11:32.767 [Hungry-Philosopher-5; Meals=9]: Mediating for 5 ms
13:11:32.768 [Hungry-Philosopher-1; Meals=9]: Waiting for 2 forks...
13:11:32.769 [Hungry-Philosopher-3; Meals=9]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
13:11:32.770 [Hungry-Philosopher-4; Meals=9]: Eating for 1 ms
13:11:32.780 [Hungry-Philosopher-3; Meals=9]: Stand up from seat (Chair-1)
13:11:32.784 [Hungry-Philosopher-1; Meals=9]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
13:11:32.787 [Hungry-Philosopher-4; Meals=9]: Release my forks (Fork-4 from Chair-4, Fork-3 from Chair-3)
13:11:32.788 [Hungry-Philosopher-5; Meals=9]: Sleeping for 10 ms
13:11:32.791 [Hungry-Philosopher-3; Meals=9]: Mediating for 5 ms
13:11:32.794 [Hungry-Philosopher-2; Meals=9]: Waiting for a nice seat...
13:11:32.802 [Hungry-Philosopher-1; Meals=10]: Eating for 1 ms
13:11:32.806 [Hungry-Philosopher-4; Meals=9]: Stand up from seat (Chair-4)
13:11:32.808 [Hungry-Philosopher-2; Meals=9]: Found a nice seat (Chair-3)
13:11:32.811 [Hungry-Philosopher-5; Meals=9]: Waiting for a nice seat...
13:11:32.812 [Hungry-Philosopher-3; Meals=9]: Sleeping for 10 ms
13:11:32.823 [Hungry-Philosopher-1; Meals=10]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
13:11:32.826 [Hungry-Philosopher-5; Meals=9]: Found a nice seat (Chair-5)
13:11:32.828 [Hungry-Philosopher-4; Meals=9]: Mediating for 5 ms
13:11:32.833 [Hungry-Philosopher-2; Meals=9]: Waiting for 2 forks...
13:11:32.839 [Hungry-Philosopher-1; Meals=10]: Stand up from seat (Chair-2)
13:11:32.841 [Hungry-Philosopher-5; Meals=9]: Waiting for 2 forks...
13:11:32.848 [Hungry-Philosopher-3; Meals=9]: Waiting for a nice seat...
13:11:32.852 [Hungry-Philosopher-2; Meals=9]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
13:11:32.858 [Hungry-Philosopher-4; Meals=9]: Sleeping for 10 ms
13:11:32.859 [Hungry-Philosopher-1; Meals=10]: Mediating for 5 ms
13:11:32.864 [Hungry-Philosopher-5; Meals=9]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
13:11:32.868 [Hungry-Philosopher-3; Meals=9]: Found a nice seat (Chair-1)
13:11:32.869 [Hungry-Philosopher-2; Meals=10]: Eating for 1 ms
13:11:32.876 [Hungry-Philosopher-5; Meals=10]: Eating for 1 ms
13:11:32.879 [Hungry-Philosopher-3; Meals=9]: Waiting for 2 forks...
13:11:32.881 [Hungry-Philosopher-1; Meals=10]: Waiting for a nice seat...
13:11:32.885 [Hungry-Philosopher-4; Meals=9]: Waiting for a nice seat...
13:11:32.895 [Hungry-Philosopher-2; Meals=10]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
13:11:32.895 [Hungry-Philosopher-5; Meals=10]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
13:11:32.905 [Hungry-Philosopher-1; Meals=10]: Found a nice seat (Chair-4)
13:11:32.906 [Hungry-Philosopher-2; Meals=10]: Stand up from seat (Chair-3)
13:11:32.907 [Hungry-Philosopher-4; Meals=9]: Found a nice seat (Chair-2)
13:11:32.923 [Hungry-Philosopher-1; Meals=10]: Waiting for 2 forks...
13:11:32.933 [Hungry-Philosopher-3; Meals=9]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
13:11:32.933 [Hungry-Philosopher-5; Meals=10]: Stand up from seat (Chair-5)
13:11:32.934 [Hungry-Philosopher-1; Meals=10]: Found 2 forks (Fork-4 from Chair-4, Fork-3 from Chair-3)! :D
13:11:32.934 [Hungry-Philosopher-2; Meals=10]: Mediating for 5 ms
13:11:32.935 [Hungry-Philosopher-4; Meals=9]: Waiting for 2 forks...
13:11:32.944 [Hungry-Philosopher-5; Meals=10]: Mediating for 5 ms
13:11:32.952 [Hungry-Philosopher-3; Meals=10]: Eating for 1 ms
13:11:32.953 [Hungry-Philosopher-1; Meals=11]: Eating for 1 ms
13:11:32.959 [Hungry-Philosopher-5; Meals=10]: Waiting for a nice seat...
13:11:32.963 [Hungry-Philosopher-2; Meals=10]: Waiting for a nice seat...
13:11:32.972 [Hungry-Philosopher-5; Meals=10]: Found a nice seat (Chair-3)
13:11:32.973 [Hungry-Philosopher-3; Meals=10]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
13:11:32.974 [Hungry-Philosopher-2; Meals=10]: Found a nice seat (Chair-5)
13:11:32.982 [Hungry-Philosopher-1; Meals=11]: Release my forks (Fork-4 from Chair-4, Fork-3 from Chair-3)
13:11:32.983 [Hungry-Philosopher-5; Meals=10]: Waiting for 2 forks...
13:11:32.994 [Hungry-Philosopher-3; Meals=10]: Stand up from seat (Chair-1)
13:11:32.994 [Hungry-Philosopher-4; Meals=9]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
13:11:32.995 [Hungry-Philosopher-2; Meals=10]: Waiting for 2 forks...
13:11:33.003 [Hungry-Philosopher-1; Meals=11]: Stand up from seat (Chair-4)
13:11:33.004 [Hungry-Philosopher-4; Meals=10]: Eating for 1 ms
13:11:33.015 [Hungry-Philosopher-1; Meals=11]: Mediating for 5 ms
13:11:33.015 [Hungry-Philosopher-2; Meals=10]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
13:11:33.015 [Hungry-Philosopher-3; Meals=10]: Mediating for 5 ms
13:11:33.016 [Hungry-Philosopher-4; Meals=10]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
13:11:33.029 [Hungry-Philosopher-1; Meals=11]: Waiting for a nice seat...
13:11:33.046 [Hungry-Philosopher-2; Meals=11]: Eating for 1 ms
13:11:33.047 [Hungry-Philosopher-1; Meals=11]: Found a nice seat (Chair-1)
13:11:33.047 [Hungry-Philosopher-4; Meals=10]: Stand up from seat (Chair-2)
13:11:33.047 [Hungry-Philosopher-5; Meals=10]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
13:11:33.056 [Hungry-Philosopher-3; Meals=10]: Waiting for a nice seat...
13:11:33.067 [Hungry-Philosopher-2; Meals=11]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
13:11:33.089 [Hungry-Philosopher-1; Meals=11]: Waiting for 2 forks...
13:11:33.089 [Hungry-Philosopher-3; Meals=10]: Found a nice seat (Chair-4)
13:11:33.092 [Hungry-Philosopher-5; Meals=11]: Eating for 1 ms
13:11:33.099 [Hungry-Philosopher-4; Meals=10]: Mediating for 5 ms
13:11:33.111 [Hungry-Philosopher-3; Meals=10]: Waiting for 2 forks...
13:11:33.117 [Hungry-Philosopher-2; Meals=11]: Stand up from seat (Chair-5)
13:11:33.125 [Hungry-Philosopher-1; Meals=11]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
13:11:33.128 [Hungry-Philosopher-5; Meals=11]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
13:11:33.132 [Hungry-Philosopher-2; Meals=11]: Mediating for 5 ms
13:11:33.136 [Hungry-Philosopher-4; Meals=10]: Waiting for a nice seat...
13:11:33.151 [Hungry-Philosopher-1; Meals=12]: Eating for 1 ms
13:11:33.154 [Hungry-Philosopher-5; Meals=11]: Stand up from seat (Chair-3)
13:11:33.156 [Hungry-Philosopher-3; Meals=10]: Found 2 forks (Fork-4 from Chair-4, Fork-3 from Chair-3)! :D
13:11:33.162 [Hungry-Philosopher-2; Meals=11]: Waiting for a nice seat...
13:11:33.173 [Hungry-Philosopher-5; Meals=11]: Mediating for 5 ms
13:11:33.175 [Hungry-Philosopher-1; Meals=12]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
13:11:33.175 [Hungry-Philosopher-4; Meals=10]: Found a nice seat (Chair-2)
13:11:33.184 [Hungry-Philosopher-3; Meals=11]: Eating for 1 ms
13:11:33.186 [Hungry-Philosopher-2; Meals=11]: Found a nice seat (Chair-5)
13:11:33.189 [Hungry-Philosopher-5; Meals=11]: Waiting for a nice seat...
13:11:33.195 [Hungry-Philosopher-3; Meals=11]: Release my forks (Fork-4 from Chair-4, Fork-3 from Chair-3)
13:11:33.195 [Hungry-Philosopher-4; Meals=10]: Waiting for 2 forks...
13:11:33.196 [Hungry-Philosopher-1; Meals=12]: Stand up from seat (Chair-1)
13:11:33.205 [Hungry-Philosopher-5; Meals=11]: Found a nice seat (Chair-3)
13:11:33.206 [Hungry-Philosopher-2; Meals=11]: Waiting for 2 forks...
13:11:33.206 [Hungry-Philosopher-4; Meals=10]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
13:11:33.207 [Hungry-Philosopher-1; Meals=12]: Mediating for 5 ms
13:11:33.207 [Hungry-Philosopher-3; Meals=11]: Stand up from seat (Chair-4)
13:11:33.215 [Hungry-Philosopher-5; Meals=11]: Waiting for 2 forks...
13:11:33.216 [Hungry-Philosopher-4; Meals=11]: Eating for 1 ms
13:11:33.225 [Hungry-Philosopher-2; Meals=11]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
13:11:33.232 [Hungry-Philosopher-3; Meals=11]: Mediating for 5 ms
13:11:33.236 [Hungry-Philosopher-2; Meals=12]: Eating for 1 ms
13:11:33.238 [Hungry-Philosopher-4; Meals=11]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
13:11:33.242 [Hungry-Philosopher-1; Meals=12]: Sleeping for 10 ms
13:11:33.257 [Hungry-Philosopher-4; Meals=11]: Stand up from seat (Chair-2)
13:11:33.257 [Hungry-Philosopher-5; Meals=11]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
13:11:33.262 [Hungry-Philosopher-2; Meals=12]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
13:11:33.263 [Hungry-Philosopher-3; Meals=11]: Waiting for a nice seat...
13:11:33.266 [Hungry-Philosopher-4; Meals=11]: Mediating for 5 ms
13:11:33.277 [Hungry-Philosopher-2; Meals=12]: Stand up from seat (Chair-5)
13:11:33.277 [Hungry-Philosopher-5; Meals=12]: Eating for 1 ms
13:11:33.278 [Hungry-Philosopher-3; Meals=11]: Found a nice seat (Chair-1)
13:11:33.293 [Hungry-Philosopher-1; Meals=12]: Waiting for a nice seat...
13:11:33.307 [Hungry-Philosopher-3; Meals=11]: Waiting for 2 forks...
13:11:33.311 [Hungry-Philosopher-2; Meals=12]: Mediating for 5 ms
13:11:33.313 [Hungry-Philosopher-4; Meals=11]: Waiting for a nice seat...
13:11:33.313 [Hungry-Philosopher-5; Meals=12]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
13:11:33.314 [Hungry-Philosopher-1; Meals=12]: Found a nice seat (Chair-4)
13:11:33.338 [Hungry-Philosopher-3; Meals=11]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
13:11:33.379 [Hungry-Philosopher-2; Meals=12]: Sleeping for 10 ms
13:11:33.379 [Hungry-Philosopher-4; Meals=11]: Found a nice seat (Chair-2)
13:11:33.380 [Hungry-Philosopher-5; Meals=12]: Stand up from seat (Chair-3)
13:11:33.399 [Hungry-Philosopher-1; Meals=12]: Waiting for 2 forks...
13:11:33.401 [Hungry-Philosopher-3; Meals=12]: Eating for 1 ms
13:11:33.417 [Hungry-Philosopher-4; Meals=11]: Waiting for 2 forks...
13:11:33.432 [Hungry-Philosopher-5; Meals=12]: Mediating for 5 ms
13:11:33.433 [Hungry-Philosopher-1; Meals=12]: Found 2 forks (Fork-4 from Chair-4, Fork-3 from Chair-3)! :D
13:11:33.434 [Hungry-Philosopher-3; Meals=12]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
13:11:33.443 [Hungry-Philosopher-2; Meals=12]: Waiting for a nice seat...
13:11:33.453 [Hungry-Philosopher-1; Meals=13]: Eating for 1 ms
13:11:33.460 [Hungry-Philosopher-5; Meals=12]: Sleeping for 10 ms
13:11:33.461 [Hungry-Philosopher-3; Meals=12]: Stand up from seat (Chair-1)
13:11:33.461 [Hungry-Philosopher-4; Meals=11]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
13:11:33.472 [Hungry-Philosopher-2; Meals=12]: Found a nice seat (Chair-5)
13:11:33.479 [Hungry-Philosopher-1; Meals=13]: Release my forks (Fork-4 from Chair-4, Fork-3 from Chair-3)
13:11:33.490 [Hungry-Philosopher-3; Meals=12]: Mediating for 5 ms
13:11:33.490 [Hungry-Philosopher-4; Meals=12]: Eating for 1 ms
13:11:33.491 [Hungry-Philosopher-2; Meals=12]: Waiting for 2 forks...
13:11:33.502 [Hungry-Philosopher-1; Meals=13]: Stand up from seat (Chair-4)
13:11:33.503 [Hungry-Philosopher-5; Meals=12]: Waiting for a nice seat...
13:11:33.514 [Hungry-Philosopher-1; Meals=13]: Mediating for 5 ms
13:11:33.514 [Hungry-Philosopher-2; Meals=12]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
13:11:33.515 [Hungry-Philosopher-4; Meals=12]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
13:11:33.516 [Hungry-Philosopher-3; Meals=12]: Sleeping for 10 ms
13:11:33.525 [Hungry-Philosopher-5; Meals=12]: Found a nice seat (Chair-3)
13:11:33.528 [Hungry-Philosopher-2; Meals=13]: Eating for 1 ms
13:11:33.531 [Hungry-Philosopher-1; Meals=13]: Waiting for a nice seat...
13:11:33.535 [Hungry-Philosopher-4; Meals=12]: Stand up from seat (Chair-2)
13:11:33.546 [Hungry-Philosopher-1; Meals=13]: Found a nice seat (Chair-1)
13:11:33.558 [Hungry-Philosopher-5; Meals=12]: Waiting for 2 forks...
13:11:33.563 [Hungry-Philosopher-1; Meals=13]: Waiting for 2 forks...
13:11:33.564 [Hungry-Philosopher-3; Meals=12]: Waiting for a nice seat...
13:11:33.578 [Hungry-Philosopher-2; Meals=13]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
13:11:33.585 [Hungry-Philosopher-4; Meals=12]: Mediating for 5 ms
13:11:33.597 [Hungry-Philosopher-5; Meals=12]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
13:11:33.611 [Hungry-Philosopher-1; Meals=13]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
13:11:33.611 [Hungry-Philosopher-2; Meals=13]: Stand up from seat (Chair-5)
13:11:33.612 [Hungry-Philosopher-3; Meals=12]: Found a nice seat (Chair-4)
13:11:33.622 [Hungry-Philosopher-2; Meals=13]: Mediating for 5 ms
13:11:33.644 [Hungry-Philosopher-5; Meals=13]: Eating for 1 ms
13:11:33.652 [Hungry-Philosopher-4; Meals=12]: Sleeping for 10 ms
13:11:33.663 [Hungry-Philosopher-1; Meals=14]: Eating for 1 ms
13:11:33.668 [Hungry-Philosopher-3; Meals=12]: Waiting for 2 forks...
13:11:33.673 [Hungry-Philosopher-5; Meals=13]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
13:11:33.674 [Hungry-Philosopher-1; Meals=14]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
13:11:33.678 [Hungry-Philosopher-2; Meals=13]: Waiting for a nice seat...
13:11:33.682 [Hungry-Philosopher-4; Meals=12]: Waiting for a nice seat...
13:11:33.694 [Hungry-Philosopher-1; Meals=14]: Stand up from seat (Chair-1)
13:11:33.695 [Hungry-Philosopher-3; Meals=12]: Found 2 forks (Fork-4 from Chair-4, Fork-3 from Chair-3)! :D
13:11:33.695 [Hungry-Philosopher-4; Meals=12]: Found a nice seat (Chair-2)
13:11:33.695 [Hungry-Philosopher-5; Meals=13]: Stand up from seat (Chair-3)
13:11:33.696 [Hungry-Philosopher-2; Meals=13]: Found a nice seat (Chair-5)
13:11:33.706 [Hungry-Philosopher-1; Meals=14]: Mediating for 5 ms
13:11:33.707 [Hungry-Philosopher-4; Meals=12]: Waiting for 2 forks...
13:11:33.709 [Hungry-Philosopher-3; Meals=13]: Eating for 1 ms
13:11:33.717 [Hungry-Philosopher-5; Meals=13]: Mediating for 5 ms
13:11:33.719 [Hungry-Philosopher-2; Meals=13]: Waiting for 2 forks...
13:11:33.723 [Hungry-Philosopher-4; Meals=12]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
13:11:33.728 [Hungry-Philosopher-1; Meals=14]: Waiting for a nice seat...
13:11:33.732 [Hungry-Philosopher-3; Meals=13]: Release my forks (Fork-4 from Chair-4, Fork-3 from Chair-3)
13:11:33.736 [Hungry-Philosopher-5; Meals=13]: Waiting for a nice seat...
13:11:33.743 [Hungry-Philosopher-4; Meals=13]: Eating for 1 ms
13:11:33.749 [Hungry-Philosopher-1; Meals=14]: Found a nice seat (Chair-1)
13:11:33.749 [Hungry-Philosopher-3; Meals=13]: Stand up from seat (Chair-4)
13:11:33.750 [Hungry-Philosopher-2; Meals=13]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
13:11:33.753 [Hungry-Philosopher-5; Meals=13]: Found a nice seat (Chair-3)
13:11:33.761 [Hungry-Philosopher-1; Meals=14]: Waiting for 2 forks...
13:11:33.773 [Hungry-Philosopher-3; Meals=13]: Mediating for 5 ms
13:11:33.774 [Hungry-Philosopher-4; Meals=13]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
13:11:33.775 [Hungry-Philosopher-2; Meals=14]: Eating for 1 ms
13:11:33.786 [Hungry-Philosopher-5; Meals=13]: Waiting for 2 forks...
13:11:33.797 [Hungry-Philosopher-4; Meals=13]: Stand up from seat (Chair-2)
13:11:33.798 [Hungry-Philosopher-5; Meals=13]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
13:11:33.799 [Hungry-Philosopher-2; Meals=14]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
13:11:33.807 [Hungry-Philosopher-3; Meals=13]: Waiting for a nice seat...
13:11:33.809 [Hungry-Philosopher-4; Meals=13]: Mediating for 5 ms
13:11:33.810 [Hungry-Philosopher-1; Meals=14]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
13:11:33.810 [Hungry-Philosopher-2; Meals=14]: Stand up from seat (Chair-5)
13:11:33.811 [Hungry-Philosopher-5; Meals=14]: Eating for 1 ms
13:11:33.820 [Hungry-Philosopher-3; Meals=13]: Found a nice seat (Chair-4)
13:11:33.822 [Hungry-Philosopher-2; Meals=14]: Mediating for 5 ms
13:11:33.827 [Hungry-Philosopher-4; Meals=13]: Waiting for a nice seat...
13:11:33.831 [Hungry-Philosopher-1; Meals=15]: Eating for 1 ms
