11:17:54.759 [Hungry-Philosopher-1; Meals=0]: I'm alive!
11:17:56.291 [Hungry-Philosopher-1; Meals=6]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:17:56.291 [Hungry-Philosopher-5; Meals=7]: Stand up from seat (Chair-3)
11:17:56.295 [Hungry-Philosopher-3; Meals=8]: Mediating for 5 ms
11:17:56.296 [Hungry-Philosopher-4; Meals=7]: Found a nice seat (Chair-1)
11:17:56.300 [Hungry-Philosopher-1; Meals=7]: Eating for 1 ms
11:17:56.302 [Hungry-Philosopher-5; Meals=7]: Mediating for 5 ms
11:17:56.303 [Hungry-Philosopher-2; Meals=7]: Found a nice seat (Chair-3)
11:17:56.310 [Hungry-Philosopher-4; Meals=7]: Waiting for 2 forks...
11:17:56.311 [Hungry-Philosopher-1; Meals=7]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:17:56.315 [Hungry-Philosopher-3; Meals=8]: Waiting for a nice seat...
11:17:56.319 [Hungry-Philosopher-2; Meals=7]: Waiting for 2 forks...
11:17:56.322 [Hungry-Philosopher-5; Meals=7]: Waiting for a nice seat...
11:17:56.331 [Hungry-Philosopher-1; Meals=7]: Stand up from seat (Chair-5)
11:17:56.334 [Hungry-Philosopher-4; Meals=7]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:17:56.338 [Hungry-Philosopher-2; Meals=7]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:17:56.362 [Hungry-Philosopher-3; Meals=8]: Found a nice seat (Chair-5)
11:17:56.365 [Hungry-Philosopher-1; Meals=7]: Mediating for 5 ms
11:17:56.367 [Hungry-Philosopher-2; Meals=8]: Eating for 1 ms
11:17:56.367 [Hungry-Philosopher-4; Meals=8]: Eating for 1 ms
11:17:56.389 [Hungry-Philosopher-3; Meals=8]: Waiting for 2 forks...
11:17:56.413 [Hungry-Philosopher-1; Meals=7]: Waiting for a nice seat...
11:17:56.413 [Hungry-Philosopher-2; Meals=8]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:17:56.413 [Hungry-Philosopher-4; Meals=8]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:17:56.433 [Hungry-Philosopher-3; Meals=8]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:17:56.433 [Hungry-Philosopher-4; Meals=8]: Stand up from seat (Chair-1)
11:17:56.435 [Hungry-Philosopher-2; Meals=8]: Stand up from seat (Chair-3)
11:17:56.446 [Hungry-Philosopher-4; Meals=8]: Mediating for 5 ms
11:17:56.447 [Hungry-Philosopher-5; Meals=7]: Found a nice seat (Chair-1)
11:17:56.457 [Hungry-Philosopher-3; Meals=9]: Eating for 1 ms
11:17:56.460 [Hungry-Philosopher-2; Meals=8]: Mediating for 5 ms
11:17:56.461 [Hungry-Philosopher-1; Meals=7]: Found a nice seat (Chair-3)
11:17:56.465 [Hungry-Philosopher-4; Meals=8]: Waiting for a nice seat...
11:17:56.476 [Hungry-Philosopher-5; Meals=7]: Waiting for 2 forks...
11:17:56.479 [Hungry-Philosopher-1; Meals=7]: Waiting for 2 forks...
11:17:56.480 [Hungry-Philosopher-3; Meals=9]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:17:56.488 [Hungry-Philosopher-2; Meals=8]: Waiting for a nice seat...
11:17:56.491 [Hungry-Philosopher-1; Meals=7]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:17:56.498 [Hungry-Philosopher-3; Meals=9]: Stand up from seat (Chair-5)
11:17:56.498 [Hungry-Philosopher-5; Meals=7]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:17:56.501 [Hungry-Philosopher-1; Meals=8]: Eating for 1 ms
11:17:56.509 [Hungry-Philosopher-5; Meals=8]: Eating for 1 ms
11:17:56.510 [Hungry-Philosopher-2; Meals=8]: Found a nice seat (Chair-5)
11:17:56.510 [Hungry-Philosopher-3; Meals=9]: Mediating for 5 ms
11:17:56.520 [Hungry-Philosopher-1; Meals=8]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:17:56.520 [Hungry-Philosopher-2; Meals=8]: Waiting for 2 forks...
11:17:56.521 [Hungry-Philosopher-5; Meals=8]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:17:56.527 [Hungry-Philosopher-3; Meals=9]: Sleeping for 10 ms
11:17:56.530 [Hungry-Philosopher-1; Meals=8]: Stand up from seat (Chair-3)
11:17:56.538 [Hungry-Philosopher-2; Meals=8]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:17:56.538 [Hungry-Philosopher-5; Meals=8]: Stand up from seat (Chair-1)
11:17:56.548 [Hungry-Philosopher-2; Meals=9]: Eating for 1 ms
11:17:56.549 [Hungry-Philosopher-1; Meals=8]: Mediating for 5 ms
11:17:56.549 [Hungry-Philosopher-5; Meals=8]: Mediating for 5 ms
11:17:56.550 [Hungry-Philosopher-3; Meals=9]: Waiting for a nice seat...
11:17:56.550 [Hungry-Philosopher-4; Meals=8]: Found a nice seat (Chair-3)
11:17:56.567 [Hungry-Philosopher-2; Meals=9]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:17:56.575 [Hungry-Philosopher-4; Meals=8]: Waiting for 2 forks...
11:17:56.579 [Hungry-Philosopher-5; Meals=8]: Waiting for a nice seat...
11:17:56.581 [Hungry-Philosopher-1; Meals=8]: Waiting for a nice seat...
11:17:56.590 [Hungry-Philosopher-2; Meals=9]: Stand up from seat (Chair-5)
11:17:56.592 [Hungry-Philosopher-4; Meals=8]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:17:56.601 [Hungry-Philosopher-2; Meals=9]: Mediating for 5 ms
11:17:56.602 [Hungry-Philosopher-4; Meals=9]: Eating for 1 ms
11:17:56.603 [Hungry-Philosopher-3; Meals=9]: Found a nice seat (Chair-5)
11:17:56.613 [Hungry-Philosopher-3; Meals=9]: Waiting for 2 forks...
11:17:56.614 [Hungry-Philosopher-4; Meals=9]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:17:56.617 [Hungry-Philosopher-2; Meals=9]: Sleeping for 10 ms
11:17:56.623 [Hungry-Philosopher-3; Meals=9]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:17:56.623 [Hungry-Philosopher-4; Meals=9]: Stand up from seat (Chair-3)
11:17:56.632 [Hungry-Philosopher-1; Meals=8]: Found a nice seat (Chair-3)
11:17:56.632 [Hungry-Philosopher-3; Meals=10]: Eating for 1 ms
11:17:56.632 [Hungry-Philosopher-4; Meals=9]: Mediating for 5 ms
11:17:56.641 [Hungry-Philosopher-1; Meals=8]: Waiting for 2 forks...
11:17:56.641 [Hungry-Philosopher-2; Meals=9]: Waiting for a nice seat...
11:17:56.642 [Hungry-Philosopher-3; Meals=10]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:17:56.650 [Hungry-Philosopher-4; Meals=9]: Sleeping for 10 ms
11:17:56.652 [Hungry-Philosopher-1; Meals=8]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:17:56.652 [Hungry-Philosopher-3; Meals=10]: Stand up from seat (Chair-5)
11:17:56.662 [Hungry-Philosopher-1; Meals=9]: Eating for 1 ms
11:17:56.662 [Hungry-Philosopher-3; Meals=10]: Mediating for 5 ms
11:17:56.664 [Hungry-Philosopher-5; Meals=8]: Found a nice seat (Chair-5)
11:17:56.671 [Hungry-Philosopher-4; Meals=9]: Waiting for a nice seat...
11:17:56.672 [Hungry-Philosopher-1; Meals=9]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:17:56.674 [Hungry-Philosopher-5; Meals=8]: Waiting for 2 forks...
11:17:56.676 [Hungry-Philosopher-3; Meals=10]: Waiting for a nice seat...
11:17:56.682 [Hungry-Philosopher-1; Meals=9]: Stand up from seat (Chair-3)
11:17:56.684 [Hungry-Philosopher-5; Meals=8]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:17:56.694 [Hungry-Philosopher-4; Meals=9]: Found a nice seat (Chair-3)
11:17:56.695 [Hungry-Philosopher-1; Meals=9]: Mediating for 5 ms
11:17:56.695 [Hungry-Philosopher-5; Meals=9]: Eating for 1 ms
11:17:56.704 [Hungry-Philosopher-4; Meals=9]: Waiting for 2 forks...
11:17:56.710 [Hungry-Philosopher-5; Meals=9]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:17:56.716 [Hungry-Philosopher-1; Meals=9]: Sleeping for 10 ms
11:17:56.720 [Hungry-Philosopher-4; Meals=9]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:17:56.722 [Hungry-Philosopher-5; Meals=9]: Stand up from seat (Chair-5)
11:17:56.730 [Hungry-Philosopher-4; Meals=10]: Eating for 1 ms
11:17:56.732 [Hungry-Philosopher-5; Meals=9]: Mediating for 5 ms
11:17:56.734 [Hungry-Philosopher-3; Meals=10]: Found a nice seat (Chair-5)
11:17:56.741 [Hungry-Philosopher-1; Meals=9]: Waiting for a nice seat...
11:17:56.741 [Hungry-Philosopher-4; Meals=10]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:17:56.746 [Hungry-Philosopher-5; Meals=9]: Sleeping for 10 ms
11:17:56.748 [Hungry-Philosopher-3; Meals=10]: Waiting for 2 forks...
11:17:56.751 [Hungry-Philosopher-4; Meals=10]: Stand up from seat (Chair-3)
11:17:56.759 [Hungry-Philosopher-3; Meals=10]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:17:56.760 [Hungry-Philosopher-1; Meals=9]: Found a nice seat (Chair-3)
11:17:56.760 [Hungry-Philosopher-4; Meals=10]: Mediating for 5 ms
11:17:56.768 [Hungry-Philosopher-3; Meals=11]: Eating for 1 ms
11:17:56.769 [Hungry-Philosopher-5; Meals=9]: Waiting for a nice seat...
11:17:56.770 [Hungry-Philosopher-1; Meals=9]: Waiting for 2 forks...
11:17:56.774 [Hungry-Philosopher-4; Meals=10]: Waiting for a nice seat...
11:17:56.779 [Hungry-Philosopher-3; Meals=11]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:17:56.780 [Hungry-Philosopher-1; Meals=9]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:17:56.791 [Hungry-Philosopher-3; Meals=11]: Stand up from seat (Chair-5)
11:17:56.798 [Hungry-Philosopher-1; Meals=10]: Eating for 1 ms
11:17:56.803 [Hungry-Philosopher-3; Meals=11]: Mediating for 5 ms
11:17:56.804 [Hungry-Philosopher-2; Meals=9]: Found a nice seat (Chair-5)
11:17:56.809 [Hungry-Philosopher-1; Meals=10]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:17:56.814 [Hungry-Philosopher-2; Meals=9]: Waiting for 2 forks...
11:17:56.817 [Hungry-Philosopher-3; Meals=11]: Waiting for a nice seat...
11:17:56.818 [Hungry-Philosopher-1; Meals=10]: Stand up from seat (Chair-3)
11:17:56.823 [Hungry-Philosopher-2; Meals=9]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:17:56.828 [Hungry-Philosopher-1; Meals=10]: Mediating for 5 ms
11:17:56.828 [Hungry-Philosopher-4; Meals=10]: Found a nice seat (Chair-3)
11:17:56.833 [Hungry-Philosopher-2; Meals=10]: Eating for 1 ms
11:17:56.837 [Hungry-Philosopher-4; Meals=10]: Waiting for 2 forks...
11:17:56.841 [Hungry-Philosopher-1; Meals=10]: Waiting for a nice seat...
11:17:56.844 [Hungry-Philosopher-2; Meals=10]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:17:56.846 [Hungry-Philosopher-4; Meals=10]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:17:56.854 [Hungry-Philosopher-2; Meals=10]: Stand up from seat (Chair-5)
11:17:56.858 [Hungry-Philosopher-4; Meals=11]: Eating for 1 ms
11:17:56.865 [Hungry-Philosopher-2; Meals=10]: Mediating for 5 ms
11:17:56.866 [Hungry-Philosopher-3; Meals=11]: Found a nice seat (Chair-5)
11:17:56.870 [Hungry-Philosopher-4; Meals=11]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:17:56.878 [Hungry-Philosopher-3; Meals=11]: Waiting for 2 forks...
11:17:56.880 [Hungry-Philosopher-4; Meals=11]: Stand up from seat (Chair-3)
11:17:56.882 [Hungry-Philosopher-2; Meals=10]: Waiting for a nice seat...
11:17:56.889 [Hungry-Philosopher-3; Meals=11]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:17:56.890 [Hungry-Philosopher-4; Meals=11]: Mediating for 5 ms
11:17:56.890 [Hungry-Philosopher-5; Meals=9]: Found a nice seat (Chair-3)
11:17:56.899 [Hungry-Philosopher-5; Meals=9]: Waiting for 2 forks...
11:17:56.903 [Hungry-Philosopher-3; Meals=12]: Eating for 1 ms
11:17:56.909 [Hungry-Philosopher-4; Meals=11]: Waiting for a nice seat...
11:17:56.910 [Hungry-Philosopher-5; Meals=9]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:17:56.913 [Hungry-Philosopher-3; Meals=12]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:17:56.919 [Hungry-Philosopher-5; Meals=10]: Eating for 1 ms
11:17:56.925 [Hungry-Philosopher-3; Meals=12]: Stand up from seat (Chair-5)
11:17:56.929 [Hungry-Philosopher-5; Meals=10]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:17:56.944 [Hungry-Philosopher-4; Meals=11]: Found a nice seat (Chair-5)
11:17:56.944 [Hungry-Philosopher-5; Meals=10]: Stand up from seat (Chair-3)
11:17:56.945 [Hungry-Philosopher-3; Meals=12]: Mediating for 5 ms
11:17:56.954 [Hungry-Philosopher-4; Meals=11]: Waiting for 2 forks...
11:17:56.965 [Hungry-Philosopher-2; Meals=10]: Found a nice seat (Chair-3)
11:17:56.965 [Hungry-Philosopher-5; Meals=10]: Mediating for 5 ms
11:17:56.971 [Hungry-Philosopher-4; Meals=11]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:17:56.975 [Hungry-Philosopher-3; Meals=12]: Sleeping for 10 ms
11:17:56.977 [Hungry-Philosopher-2; Meals=10]: Waiting for 2 forks...
11:17:56.985 [Hungry-Philosopher-5; Meals=10]: Waiting for a nice seat...
11:17:56.990 [Hungry-Philosopher-4; Meals=12]: Eating for 1 ms
11:17:56.991 [Hungry-Philosopher-2; Meals=10]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:17:57.001 [Hungry-Philosopher-4; Meals=12]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:17:57.003 [Hungry-Philosopher-2; Meals=11]: Eating for 1 ms
11:17:57.004 [Hungry-Philosopher-3; Meals=12]: Waiting for a nice seat...
11:17:57.011 [Hungry-Philosopher-4; Meals=12]: Stand up from seat (Chair-5)
11:17:57.013 [Hungry-Philosopher-2; Meals=11]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:17:57.021 [Hungry-Philosopher-4; Meals=12]: Mediating for 5 ms
11:17:57.022 [Hungry-Philosopher-3; Meals=12]: Found a nice seat (Chair-5)
11:17:57.024 [Hungry-Philosopher-2; Meals=11]: Stand up from seat (Chair-3)
11:17:57.031 [Hungry-Philosopher-3; Meals=12]: Waiting for 2 forks...
11:17:57.034 [Hungry-Philosopher-2; Meals=11]: Mediating for 5 ms
11:17:57.035 [Hungry-Philosopher-1; Meals=10]: Found a nice seat (Chair-3)
11:17:57.035 [Hungry-Philosopher-4; Meals=12]: Sleeping for 10 ms
11:17:57.044 [Hungry-Philosopher-1; Meals=10]: Waiting for 2 forks...
11:17:57.044 [Hungry-Philosopher-3; Meals=12]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:17:57.050 [Hungry-Philosopher-2; Meals=11]: Waiting for a nice seat...
11:17:57.055 [Hungry-Philosopher-1; Meals=10]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:17:57.055 [Hungry-Philosopher-3; Meals=13]: Eating for 1 ms
11:17:57.064 [Hungry-Philosopher-1; Meals=11]: Eating for 1 ms
11:17:57.064 [Hungry-Philosopher-3; Meals=13]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:17:57.064 [Hungry-Philosopher-4; Meals=12]: Waiting for a nice seat...
11:17:57.074 [Hungry-Philosopher-1; Meals=11]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:17:57.077 [Hungry-Philosopher-3; Meals=13]: Stand up from seat (Chair-5)
11:17:57.084 [Hungry-Philosopher-1; Meals=11]: Stand up from seat (Chair-3)
11:17:57.087 [Hungry-Philosopher-3; Meals=13]: Mediating for 5 ms
11:17:57.087 [Hungry-Philosopher-5; Meals=10]: Found a nice seat (Chair-5)
11:17:57.094 [Hungry-Philosopher-1; Meals=11]: Mediating for 5 ms
11:17:57.095 [Hungry-Philosopher-4; Meals=12]: Found a nice seat (Chair-3)
11:17:57.097 [Hungry-Philosopher-5; Meals=10]: Waiting for 2 forks...
11:17:57.107 [Hungry-Philosopher-3; Meals=13]: Waiting for a nice seat...
11:17:57.108 [Hungry-Philosopher-5; Meals=10]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:17:57.111 [Hungry-Philosopher-4; Meals=12]: Waiting for 2 forks...
11:17:57.116 [Hungry-Philosopher-1; Meals=11]: Waiting for a nice seat...
11:17:57.121 [Hungry-Philosopher-5; Meals=11]: Eating for 1 ms
11:17:57.122 [Hungry-Philosopher-4; Meals=12]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:17:57.131 [Hungry-Philosopher-4; Meals=13]: Eating for 1 ms
11:17:57.132 [Hungry-Philosopher-5; Meals=11]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:17:57.142 [Hungry-Philosopher-4; Meals=13]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:17:57.142 [Hungry-Philosopher-5; Meals=11]: Stand up from seat (Chair-5)
11:17:57.155 [Hungry-Philosopher-2; Meals=11]: Found a nice seat (Chair-5)
11:17:57.160 [Hungry-Philosopher-4; Meals=13]: Stand up from seat (Chair-3)
11:17:57.162 [Hungry-Philosopher-5; Meals=11]: Mediating for 5 ms
11:17:57.183 [Hungry-Philosopher-2; Meals=11]: Waiting for 2 forks...
11:17:57.188 [Hungry-Philosopher-4; Meals=13]: Mediating for 5 ms
11:17:57.189 [Hungry-Philosopher-1; Meals=11]: Found a nice seat (Chair-3)
11:17:57.208 [Hungry-Philosopher-2; Meals=11]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:17:57.222 [Hungry-Philosopher-4; Meals=13]: Waiting for a nice seat...
11:17:57.252 [Hungry-Philosopher-5; Meals=11]: Waiting for a nice seat...
11:17:57.279 [Hungry-Philosopher-1; Meals=11]: Waiting for 2 forks...
11:17:57.302 [Hungry-Philosopher-2; Meals=12]: Eating for 1 ms
11:17:57.318 [Hungry-Philosopher-1; Meals=11]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:17:57.328 [Hungry-Philosopher-1; Meals=12]: Eating for 1 ms
11:17:57.329 [Hungry-Philosopher-2; Meals=12]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:17:57.342 [Hungry-Philosopher-2; Meals=12]: Stand up from seat (Chair-5)
11:17:57.343 [Hungry-Philosopher-1; Meals=12]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:17:57.353 [Hungry-Philosopher-2; Meals=12]: Mediating for 5 ms
11:17:57.354 [Hungry-Philosopher-1; Meals=12]: Stand up from seat (Chair-3)
11:17:57.354 [Hungry-Philosopher-5; Meals=11]: Found a nice seat (Chair-5)
11:17:57.376 [Hungry-Philosopher-1; Meals=12]: Mediating for 5 ms
11:17:57.377 [Hungry-Philosopher-4; Meals=13]: Found a nice seat (Chair-3)
11:17:57.379 [Hungry-Philosopher-5; Meals=11]: Waiting for 2 forks...
11:17:57.390 [Hungry-Philosopher-2; Meals=12]: Sleeping for 10 ms
11:17:57.408 [Hungry-Philosopher-4; Meals=13]: Waiting for 2 forks...
11:17:57.409 [Hungry-Philosopher-5; Meals=11]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:17:57.418 [Hungry-Philosopher-1; Meals=12]: Sleeping for 10 ms
11:17:57.435 [Hungry-Philosopher-4; Meals=13]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:17:57.446 [Hungry-Philosopher-2; Meals=12]: Waiting for a nice seat...
11:17:57.447 [Hungry-Philosopher-5; Meals=12]: Eating for 1 ms
11:17:57.467 [Hungry-Philosopher-4; Meals=14]: Eating for 1 ms
11:17:57.468 [Hungry-Philosopher-1; Meals=12]: Waiting for a nice seat...
11:17:57.478 [Hungry-Philosopher-4; Meals=14]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:17:57.496 [Hungry-Philosopher-4; Meals=14]: Stand up from seat (Chair-3)
11:17:57.500 [Hungry-Philosopher-5; Meals=12]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:17:57.525 [Hungry-Philosopher-4; Meals=14]: Mediating for 5 ms
11:17:57.527 [Hungry-Philosopher-1; Meals=12]: Found a nice seat (Chair-3)
11:17:57.556 [Hungry-Philosopher-5; Meals=12]: Stand up from seat (Chair-5)
11:17:57.576 [Hungry-Philosopher-4; Meals=14]: Waiting for a nice seat...
11:17:57.582 [Hungry-Philosopher-1; Meals=12]: Waiting for 2 forks...
11:17:57.583 [Hungry-Philosopher-5; Meals=12]: Mediating for 5 ms
11:17:57.586 [Hungry-Philosopher-2; Meals=12]: Found a nice seat (Chair-5)
11:17:57.594 [Hungry-Philosopher-1; Meals=12]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:17:57.596 [Hungry-Philosopher-2; Meals=12]: Waiting for 2 forks...
11:17:57.601 [Hungry-Philosopher-5; Meals=12]: Sleeping for 10 ms
11:17:57.605 [Hungry-Philosopher-1; Meals=13]: Eating for 1 ms
11:17:57.606 [Hungry-Philosopher-2; Meals=12]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:17:57.616 [Hungry-Philosopher-2; Meals=13]: Eating for 1 ms
11:17:57.617 [Hungry-Philosopher-1; Meals=13]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:17:57.624 [Hungry-Philosopher-5; Meals=12]: Waiting for a nice seat...
11:17:57.630 [Hungry-Philosopher-2; Meals=13]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:17:57.632 [Hungry-Philosopher-1; Meals=13]: Stand up from seat (Chair-3)
11:17:57.641 [Hungry-Philosopher-2; Meals=13]: Stand up from seat (Chair-5)
11:17:57.642 [Hungry-Philosopher-1; Meals=13]: Mediating for 5 ms
11:17:57.645 [Hungry-Philosopher-3; Meals=13]: Found a nice seat (Chair-3)
11:17:57.650 [Hungry-Philosopher-2; Meals=13]: Mediating for 5 ms
11:17:57.652 [Hungry-Philosopher-4; Meals=14]: Found a nice seat (Chair-5)
11:17:57.670 [Hungry-Philosopher-3; Meals=13]: Waiting for 2 forks...
11:17:57.673 [Hungry-Philosopher-4; Meals=14]: Waiting for 2 forks...
11:17:57.676 [Hungry-Philosopher-1; Meals=13]: Waiting for a nice seat...
11:17:57.677 [Hungry-Philosopher-2; Meals=13]: Waiting for a nice seat...
11:17:57.683 [Hungry-Philosopher-3; Meals=13]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:17:57.684 [Hungry-Philosopher-4; Meals=14]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:17:57.694 [Hungry-Philosopher-3; Meals=14]: Eating for 1 ms
11:17:57.695 [Hungry-Philosopher-4; Meals=15]: Eating for 1 ms
11:17:57.705 [Hungry-Philosopher-3; Meals=14]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:17:57.708 [Hungry-Philosopher-4; Meals=15]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
11:17:57.715 [Hungry-Philosopher-3; Meals=14]: Stand up from seat (Chair-3)
11:17:57.717 [Hungry-Philosopher-4; Meals=15]: Stand up from seat (Chair-5)
11:17:57.725 [Hungry-Philosopher-3; Meals=14]: Mediating for 5 ms
11:17:57.726 [Hungry-Philosopher-5; Meals=12]: Found a nice seat (Chair-3)
11:17:57.729 [Hungry-Philosopher-4; Meals=15]: Mediating for 5 ms
11:17:57.731 [Hungry-Philosopher-2; Meals=13]: Found a nice seat (Chair-5)
11:17:57.736 [Hungry-Philosopher-5; Meals=12]: Waiting for 2 forks...
11:17:57.739 [Hungry-Philosopher-3; Meals=14]: Waiting for a nice seat...
11:17:57.745 [Hungry-Philosopher-4; Meals=15]: Sleeping for 10 ms
11:17:57.747 [Hungry-Philosopher-2; Meals=13]: Waiting for 2 forks...
11:17:57.748 [Hungry-Philosopher-5; Meals=12]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:17:57.756 [Hungry-Philosopher-2; Meals=13]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
11:17:57.758 [Hungry-Philosopher-5; Meals=13]: Eating for 1 ms
11:17:57.766 [Hungry-Philosopher-2; Meals=14]: Eating for 1 ms
