12:04:47.548 [Hungry-Philosopher-1; Meals=0]: I'm alive!
12:04:49.709 [Philosopher-2; Meals=8]: Eating for 1 ms
12:04:49.722 [Philosopher-2; Meals=8]: Release my fork (Fork-3 from Chair-3)
12:04:49.728 [Philosopher-4; Meals=6]: Waiting for a nice seat...
12:04:49.729 [Philosopher-2; Meals=8]: Release my fork (Fork-2 from Chair-2)
12:04:49.737 [Philosopher-4; Meals=6]: Found a nice seat (Chair-2)
12:04:49.739 [Philosopher-2; Meals=8]: Stand up from seat (Chair-3)
12:04:49.746 [Philosopher-2; Meals=8]: Mediating for 5 ms
12:04:49.746 [Philosopher-4; Meals=6]: Waiting for 2 forks...
12:04:49.754 [Philosopher-4; Meals=6]: Picked up fork (Fork-2 from Chair-2)
12:04:49.761 [Philosopher-2; Meals=8]: Waiting for a nice seat...
12:04:49.764 [Philosopher-4; Meals=6]: Picked up fork (Fork-2 from Chair-2)
12:04:49.788 [Philosopher-2; Meals=8]: Found a nice seat (Chair-3)
12:04:49.790 [Philosopher-4; Meals=6]: Found 2 forks! :D
12:04:49.804 [Philosopher-2; Meals=8]: Waiting for 2 forks...
12:04:49.809 [Philosopher-4; Meals=7]: Eating for 1 ms
12:04:49.815 [Philosopher-2; Meals=8]: Picked up fork (Fork-3 from Chair-3)
12:04:49.821 [Philosopher-4; Meals=7]: Release my fork (Fork-2 from Chair-2)
12:04:49.824 [Philosopher-2; Meals=8]: Release my fork (Fork-3 from Chair-3)
12:04:49.829 [Philosopher-4; Meals=7]: Release my fork (Fork-1 from Chair-1)
12:04:49.836 [Philosopher-4; Meals=7]: Stand up from seat (Chair-2)
12:04:49.842 [Philosopher-4; Meals=7]: Mediating for 5 ms
12:04:49.854 [Philosopher-4; Meals=7]: Waiting for a nice seat...
12:04:49.860 [Philosopher-4; Meals=7]: Found a nice seat (Chair-2)
12:04:49.867 [Philosopher-4; Meals=7]: Waiting for 2 forks...
12:04:49.873 [Philosopher-4; Meals=7]: Picked up fork (Fork-2 from Chair-2)
12:04:49.879 [Philosopher-4; Meals=7]: Picked up fork (Fork-2 from Chair-2)
12:04:49.885 [Philosopher-4; Meals=7]: Found 2 forks! :D
12:04:49.891 [Philosopher-4; Meals=8]: Eating for 1 ms
12:04:49.898 [Philosopher-4; Meals=8]: Release my fork (Fork-2 from Chair-2)
12:04:49.901 [Philosopher-2; Meals=8]: Picked up fork (Fork-3 from Chair-3)
12:04:49.905 [Philosopher-4; Meals=8]: Release my fork (Fork-1 from Chair-1)
12:04:49.909 [Philosopher-2; Meals=8]: Picked up fork (Fork-3 from Chair-3)
12:04:49.913 [Philosopher-4; Meals=8]: Stand up from seat (Chair-2)
12:04:49.917 [Philosopher-2; Meals=8]: Found 2 forks! :D
12:04:49.921 [Hungry-Philosopher-1; Meals=7]: Picked up fork (Fork-1 from Chair-1)
12:04:49.921 [Philosopher-4; Meals=8]: Mediating for 5 ms
12:04:49.925 [Philosopher-2; Meals=9]: Eating for 1 ms
12:04:49.930 [Hungry-Philosopher-1; Meals=7]: Picked up fork (Fork-1 from Chair-1)
12:04:49.933 [Philosopher-4; Meals=8]: Waiting for a nice seat...
12:04:49.936 [Philosopher-2; Meals=9]: Release my fork (Fork-3 from Chair-3)
12:04:49.939 [Hungry-Philosopher-1; Meals=7]: Found 2 forks! :D
12:04:49.942 [Philosopher-4; Meals=8]: Found a nice seat (Chair-2)
12:04:49.946 [Philosopher-2; Meals=9]: Release my fork (Fork-2 from Chair-2)
12:04:49.949 [Hungry-Philosopher-1; Meals=8]: Eating for 1 ms
12:04:49.952 [Philosopher-4; Meals=8]: Waiting for 2 forks...
12:04:49.954 [Philosopher-3; Meals=6]: Picked up fork (Fork-4 from Chair-4)
12:04:49.960 [Philosopher-2; Meals=9]: Stand up from seat (Chair-3)
12:04:49.961 [Hungry-Philosopher-1; Meals=8]: Release my fork (Fork-4 from Chair-4)
12:04:49.964 [Philosopher-4; Meals=8]: Picked up fork (Fork-2 from Chair-2)
12:04:49.966 [Philosopher-3; Meals=6]: Release my fork (Fork-3 from Chair-3)
12:04:49.971 [Hungry-Philosopher-1; Meals=8]: Release my fork (Fork-1 from Chair-1)
12:04:49.971 [Philosopher-2; Meals=9]: Mediating for 5 ms
12:04:49.974 [Philosopher-4; Meals=8]: Release my fork (Fork-2 from Chair-2)
12:04:49.981 [Hungry-Philosopher-1; Meals=8]: Stand up from seat (Chair-1)
12:04:49.985 [Philosopher-2; Meals=9]: Sleeping for 10 ms
12:04:49.988 [Hungry-Philosopher-1; Meals=8]: Mediating for 2 ms
12:04:49.996 [Hungry-Philosopher-1; Meals=8]: Waiting for a nice seat...
12:04:50.001 [Philosopher-2; Meals=9]: Waiting for a nice seat...
12:04:50.002 [Hungry-Philosopher-1; Meals=8]: Found a nice seat (Chair-1)
12:04:50.008 [Philosopher-2; Meals=9]: Found a nice seat (Chair-3)
12:04:50.009 [Hungry-Philosopher-1; Meals=8]: Waiting for 2 forks...
12:04:50.016 [Hungry-Philosopher-1; Meals=8]: Picked up fork (Fork-1 from Chair-1)
12:04:50.016 [Philosopher-2; Meals=9]: Waiting for 2 forks...
12:04:50.023 [Hungry-Philosopher-1; Meals=8]: Picked up fork (Fork-1 from Chair-1)
12:04:50.023 [Philosopher-2; Meals=9]: Picked up fork (Fork-3 from Chair-3)
12:04:50.030 [Hungry-Philosopher-1; Meals=8]: Found 2 forks! :D
12:04:50.030 [Philosopher-2; Meals=9]: Picked up fork (Fork-3 from Chair-3)
12:04:50.037 [Hungry-Philosopher-1; Meals=9]: Eating for 1 ms
12:04:50.037 [Philosopher-2; Meals=9]: Found 2 forks! :D
12:04:50.045 [Philosopher-2; Meals=10]: Eating for 1 ms
12:04:50.046 [Hungry-Philosopher-1; Meals=9]: Release my fork (Fork-4 from Chair-4)
12:04:50.054 [Hungry-Philosopher-1; Meals=9]: Release my fork (Fork-1 from Chair-1)
12:04:50.054 [Philosopher-2; Meals=10]: Release my fork (Fork-3 from Chair-3)
12:04:50.062 [Hungry-Philosopher-1; Meals=9]: Stand up from seat (Chair-1)
12:04:50.062 [Philosopher-2; Meals=10]: Release my fork (Fork-2 from Chair-2)
12:04:50.070 [Hungry-Philosopher-1; Meals=9]: Mediating for 2 ms
12:04:50.070 [Philosopher-2; Meals=10]: Stand up from seat (Chair-3)
12:04:50.079 [Philosopher-2; Meals=10]: Mediating for 5 ms
12:04:50.081 [Hungry-Philosopher-1; Meals=9]: Waiting for a nice seat...
12:04:50.089 [Hungry-Philosopher-1; Meals=9]: Found a nice seat (Chair-1)
12:04:50.092 [Philosopher-2; Meals=10]: Waiting for a nice seat...
12:04:50.097 [Hungry-Philosopher-1; Meals=9]: Waiting for 2 forks...
12:04:50.099 [Philosopher-2; Meals=10]: Found a nice seat (Chair-3)
12:04:50.104 [Hungry-Philosopher-1; Meals=9]: Picked up fork (Fork-1 from Chair-1)
12:04:50.108 [Philosopher-2; Meals=10]: Waiting for 2 forks...
12:04:50.114 [Hungry-Philosopher-1; Meals=9]: Picked up fork (Fork-1 from Chair-1)
12:04:50.116 [Philosopher-2; Meals=10]: Picked up fork (Fork-3 from Chair-3)
12:04:50.122 [Hungry-Philosopher-1; Meals=9]: Found 2 forks! :D
12:04:50.124 [Philosopher-2; Meals=10]: Picked up fork (Fork-3 from Chair-3)
12:04:50.132 [Hungry-Philosopher-1; Meals=10]: Eating for 1 ms
12:04:50.133 [Philosopher-2; Meals=10]: Found 2 forks! :D
12:04:50.142 [Philosopher-2; Meals=11]: Eating for 1 ms
12:04:50.143 [Hungry-Philosopher-1; Meals=10]: Release my fork (Fork-4 from Chair-4)
12:04:50.152 [Hungry-Philosopher-1; Meals=10]: Release my fork (Fork-1 from Chair-1)
12:04:50.153 [Philosopher-2; Meals=11]: Release my fork (Fork-3 from Chair-3)
12:04:50.160 [Hungry-Philosopher-1; Meals=10]: Stand up from seat (Chair-1)
12:04:50.160 [Philosopher-2; Meals=11]: Release my fork (Fork-2 from Chair-2)
12:04:50.167 [Hungry-Philosopher-1; Meals=10]: Mediating for 2 ms
12:04:50.167 [Philosopher-2; Meals=11]: Stand up from seat (Chair-3)
12:04:50.175 [Philosopher-2; Meals=11]: Mediating for 5 ms
12:04:50.178 [Hungry-Philosopher-1; Meals=10]: Waiting for a nice seat...
12:04:50.186 [Hungry-Philosopher-1; Meals=10]: Found a nice seat (Chair-1)
12:04:50.187 [Philosopher-2; Meals=11]: Waiting for a nice seat...
12:04:50.194 [Hungry-Philosopher-1; Meals=10]: Waiting for 2 forks...
12:04:50.195 [Philosopher-2; Meals=11]: Found a nice seat (Chair-3)
12:04:50.205 [Hungry-Philosopher-1; Meals=10]: Picked up fork (Fork-1 from Chair-1)
12:04:50.206 [Philosopher-2; Meals=11]: Waiting for 2 forks...
12:04:50.214 [Hungry-Philosopher-1; Meals=10]: Picked up fork (Fork-1 from Chair-1)
12:04:50.214 [Philosopher-2; Meals=11]: Picked up fork (Fork-3 from Chair-3)
12:04:50.222 [Hungry-Philosopher-1; Meals=10]: Found 2 forks! :D
12:04:50.222 [Philosopher-2; Meals=11]: Picked up fork (Fork-3 from Chair-3)
12:04:50.230 [Hungry-Philosopher-1; Meals=11]: Eating for 1 ms
12:04:50.230 [Philosopher-2; Meals=11]: Found 2 forks! :D
12:04:50.240 [Philosopher-2; Meals=12]: Eating for 1 ms
12:04:50.243 [Hungry-Philosopher-1; Meals=11]: Release my fork (Fork-4 from Chair-4)
12:04:50.251 [Philosopher-2; Meals=12]: Release my fork (Fork-3 from Chair-3)
12:04:50.253 [Hungry-Philosopher-1; Meals=11]: Release my fork (Fork-1 from Chair-1)
12:04:50.260 [Philosopher-2; Meals=12]: Release my fork (Fork-2 from Chair-2)
12:04:50.261 [Hungry-Philosopher-1; Meals=11]: Stand up from seat (Chair-1)
12:04:50.269 [Hungry-Philosopher-1; Meals=11]: Mediating for 2 ms
12:04:50.269 [Philosopher-2; Meals=12]: Stand up from seat (Chair-3)
12:04:50.272 [Philosopher-3; Meals=6]: Picked up fork (Fork-4 from Chair-4)
12:04:50.278 [Philosopher-2; Meals=12]: Mediating for 5 ms
12:04:50.280 [Hungry-Philosopher-1; Meals=11]: Waiting for a nice seat...
12:04:50.282 [Philosopher-3; Meals=6]: Picked up fork (Fork-4 from Chair-4)
12:04:50.289 [Hungry-Philosopher-1; Meals=11]: Found a nice seat (Chair-1)
12:04:50.290 [Philosopher-3; Meals=6]: Found 2 forks! :D
12:04:50.292 [Philosopher-2; Meals=12]: Sleeping for 10 ms
12:04:50.298 [Hungry-Philosopher-1; Meals=11]: Waiting for 2 forks...
12:04:50.298 [Philosopher-3; Meals=7]: Eating for 1 ms
12:04:50.305 [Hungry-Philosopher-1; Meals=11]: Picked up fork (Fork-1 from Chair-1)
12:04:50.306 [Philosopher-3; Meals=7]: Release my fork (Fork-3 from Chair-3)
12:04:50.311 [Philosopher-2; Meals=12]: Waiting for a nice seat...
12:04:50.313 [Hungry-Philosopher-1; Meals=11]: Release my fork (Fork-1 from Chair-1)
12:04:50.316 [Philosopher-3; Meals=7]: Release my fork (Fork-4 from Chair-4)
12:04:50.322 [Philosopher-2; Meals=12]: Found a nice seat (Chair-3)
12:04:50.325 [Philosopher-3; Meals=7]: Stand up from seat (Chair-4)
12:04:50.329 [Philosopher-2; Meals=12]: Waiting for 2 forks...
12:04:50.332 [Philosopher-3; Meals=7]: Mediating for 5 ms
12:04:50.336 [Philosopher-2; Meals=12]: Picked up fork (Fork-3 from Chair-3)
12:04:50.344 [Philosopher-2; Meals=12]: Picked up fork (Fork-3 from Chair-3)
12:04:50.345 [Philosopher-3; Meals=7]: Waiting for a nice seat...
12:04:50.351 [Philosopher-2; Meals=12]: Found 2 forks! :D
12:04:50.352 [Philosopher-3; Meals=7]: Found a nice seat (Chair-4)
12:04:50.358 [Philosopher-2; Meals=13]: Eating for 1 ms
12:04:50.359 [Philosopher-3; Meals=7]: Waiting for 2 forks...
12:04:50.365 [Philosopher-3; Meals=7]: Picked up fork (Fork-4 from Chair-4)
12:04:50.366 [Philosopher-2; Meals=13]: Release my fork (Fork-3 from Chair-3)
12:04:50.372 [Philosopher-2; Meals=13]: Release my fork (Fork-2 from Chair-2)
12:04:50.372 [Philosopher-3; Meals=7]: Release my fork (Fork-4 from Chair-4)
12:04:50.379 [Philosopher-2; Meals=13]: Stand up from seat (Chair-3)
12:04:50.385 [Philosopher-2; Meals=13]: Mediating for 5 ms
12:04:50.396 [Philosopher-2; Meals=13]: Waiting for a nice seat...
12:04:50.402 [Philosopher-2; Meals=13]: Found a nice seat (Chair-3)
12:04:50.408 [Philosopher-2; Meals=13]: Waiting for 2 forks...
12:04:50.414 [Philosopher-2; Meals=13]: Picked up fork (Fork-3 from Chair-3)
12:04:50.420 [Philosopher-2; Meals=13]: Picked up fork (Fork-3 from Chair-3)
12:04:50.426 [Philosopher-2; Meals=13]: Found 2 forks! :D
12:04:50.432 [Philosopher-2; Meals=14]: Eating for 1 ms
12:04:50.439 [Philosopher-2; Meals=14]: Release my fork (Fork-3 from Chair-3)
12:04:50.446 [Philosopher-2; Meals=14]: Release my fork (Fork-2 from Chair-2)
12:04:50.452 [Philosopher-2; Meals=14]: Stand up from seat (Chair-3)
12:04:50.458 [Philosopher-2; Meals=14]: Mediating for 5 ms
12:04:50.469 [Philosopher-2; Meals=14]: Waiting for a nice seat...
12:04:50.475 [Philosopher-2; Meals=14]: Found a nice seat (Chair-3)
12:04:50.482 [Philosopher-2; Meals=14]: Waiting for 2 forks...
12:04:50.488 [Philosopher-2; Meals=14]: Picked up fork (Fork-3 from Chair-3)
12:04:50.494 [Philosopher-2; Meals=14]: Picked up fork (Fork-3 from Chair-3)
12:04:50.500 [Philosopher-2; Meals=14]: Found 2 forks! :D
12:04:50.506 [Philosopher-2; Meals=15]: Eating for 1 ms
12:04:50.513 [Philosopher-2; Meals=15]: Release my fork (Fork-3 from Chair-3)
12:04:50.520 [Philosopher-2; Meals=15]: Release my fork (Fork-2 from Chair-2)
12:04:50.526 [Philosopher-2; Meals=15]: Stand up from seat (Chair-3)
12:04:50.532 [Philosopher-2; Meals=15]: Mediating for 5 ms
12:04:50.543 [Philosopher-2; Meals=15]: Sleeping for 10 ms
12:04:50.556 [Philosopher-3; Meals=7]: Picked up fork (Fork-4 from Chair-4)
12:04:50.559 [Philosopher-2; Meals=15]: Waiting for a nice seat...
12:04:50.563 [Philosopher-3; Meals=7]: Picked up fork (Fork-4 from Chair-4)
12:04:50.566 [Philosopher-4; Meals=8]: Picked up fork (Fork-2 from Chair-2)
12:04:50.567 [Philosopher-2; Meals=15]: Found a nice seat (Chair-3)
12:04:50.572 [Philosopher-3; Meals=7]: Found 2 forks! :D
12:04:50.575 [Philosopher-4; Meals=8]: Picked up fork (Fork-2 from Chair-2)
12:04:50.576 [Philosopher-2; Meals=15]: Waiting for 2 forks...
12:04:50.580 [Philosopher-3; Meals=8]: Eating for 1 ms
12:04:50.583 [Philosopher-4; Meals=8]: Found 2 forks! :D
12:04:50.589 [Philosopher-3; Meals=8]: Release my fork (Fork-3 from Chair-3)
12:04:50.590 [Philosopher-4; Meals=9]: Eating for 1 ms
12:04:50.597 [Philosopher-3; Meals=8]: Release my fork (Fork-4 from Chair-4)
12:04:50.598 [Philosopher-4; Meals=9]: Release my fork (Fork-2 from Chair-2)
12:04:50.604 [Philosopher-3; Meals=8]: Stand up from seat (Chair-4)
12:04:50.604 [Philosopher-4; Meals=9]: Release my fork (Fork-1 from Chair-1)
12:04:50.611 [Philosopher-3; Meals=8]: Mediating for 5 ms
12:04:50.611 [Philosopher-4; Meals=9]: Stand up from seat (Chair-2)
12:04:50.618 [Philosopher-4; Meals=9]: Mediating for 5 ms
12:04:50.623 [Philosopher-3; Meals=8]: Waiting for a nice seat...
12:04:50.629 [Philosopher-3; Meals=8]: Found a nice seat (Chair-2)
12:04:50.629 [Philosopher-4; Meals=9]: Sleeping for 10 ms
12:04:50.636 [Philosopher-3; Meals=8]: Waiting for 2 forks...
12:04:50.642 [Philosopher-3; Meals=8]: Picked up fork (Fork-2 from Chair-2)
12:04:50.646 [Philosopher-4; Meals=9]: Waiting for a nice seat...
12:04:50.649 [Philosopher-3; Meals=8]: Picked up fork (Fork-2 from Chair-2)
12:04:50.654 [Philosopher-4; Meals=9]: Found a nice seat (Chair-4)
12:04:50.657 [Philosopher-3; Meals=8]: Found 2 forks! :D
12:04:50.662 [Philosopher-4; Meals=9]: Waiting for 2 forks...
12:04:50.665 [Philosopher-3; Meals=9]: Eating for 1 ms
12:04:50.670 [Philosopher-4; Meals=9]: Picked up fork (Fork-4 from Chair-4)
12:04:50.673 [Philosopher-3; Meals=9]: Release my fork (Fork-2 from Chair-2)
12:04:50.678 [Philosopher-4; Meals=9]: Picked up fork (Fork-4 from Chair-4)
12:04:50.681 [Philosopher-3; Meals=9]: Release my fork (Fork-1 from Chair-1)
12:04:50.686 [Philosopher-4; Meals=9]: Found 2 forks! :D
12:04:50.688 [Philosopher-3; Meals=9]: Stand up from seat (Chair-2)
12:04:50.693 [Philosopher-4; Meals=10]: Eating for 1 ms
12:04:50.695 [Philosopher-3; Meals=9]: Mediating for 5 ms
12:04:50.705 [Philosopher-4; Meals=10]: Release my fork (Fork-3 from Chair-3)
12:04:50.710 [Philosopher-3; Meals=9]: Sleeping for 10 ms
12:04:50.711 [Hungry-Philosopher-1; Meals=11]: Picked up fork (Fork-1 from Chair-1)
12:04:50.721 [Hungry-Philosopher-1; Meals=11]: Release my fork (Fork-1 from Chair-1)
12:04:50.721 [Philosopher-4; Meals=10]: Release my fork (Fork-4 from Chair-4)
12:04:50.729 [Philosopher-4; Meals=10]: Stand up from seat (Chair-4)
12:04:50.730 [Philosopher-3; Meals=9]: Waiting for a nice seat...
12:04:50.737 [Philosopher-4; Meals=10]: Mediating for 5 ms
12:04:50.738 [Philosopher-3; Meals=9]: Found a nice seat (Chair-2)
12:04:50.744 [Philosopher-3; Meals=9]: Waiting for 2 forks...
12:04:50.749 [Philosopher-4; Meals=10]: Waiting for a nice seat...
12:04:50.751 [Philosopher-3; Meals=9]: Picked up fork (Fork-2 from Chair-2)
12:04:50.759 [Philosopher-3; Meals=9]: Picked up fork (Fork-2 from Chair-2)
12:04:50.759 [Philosopher-4; Meals=10]: Found a nice seat (Chair-4)
12:04:50.767 [Philosopher-3; Meals=9]: Found 2 forks! :D
12:04:50.767 [Philosopher-4; Meals=10]: Waiting for 2 forks...
12:04:50.776 [Philosopher-3; Meals=10]: Eating for 1 ms
12:04:50.776 [Philosopher-4; Meals=10]: Picked up fork (Fork-4 from Chair-4)
12:04:50.783 [Philosopher-4; Meals=10]: Picked up fork (Fork-4 from Chair-4)
12:04:50.784 [Philosopher-3; Meals=10]: Release my fork (Fork-2 from Chair-2)
12:04:50.792 [Philosopher-3; Meals=10]: Release my fork (Fork-1 from Chair-1)
12:04:50.792 [Philosopher-4; Meals=10]: Found 2 forks! :D
12:04:50.799 [Philosopher-3; Meals=10]: Stand up from seat (Chair-2)
12:04:50.799 [Philosopher-4; Meals=11]: Eating for 1 ms
12:04:50.806 [Philosopher-3; Meals=10]: Mediating for 5 ms
12:04:50.808 [Philosopher-4; Meals=11]: Release my fork (Fork-3 from Chair-3)
12:04:50.814 [Philosopher-4; Meals=11]: Release my fork (Fork-4 from Chair-4)
12:04:50.817 [Philosopher-3; Meals=10]: Waiting for a nice seat...
12:04:50.821 [Philosopher-4; Meals=11]: Stand up from seat (Chair-4)
12:04:50.824 [Philosopher-3; Meals=10]: Found a nice seat (Chair-2)
12:04:50.828 [Philosopher-4; Meals=11]: Mediating for 5 ms
12:04:50.831 [Philosopher-3; Meals=10]: Waiting for 2 forks...
12:04:50.837 [Philosopher-3; Meals=10]: Picked up fork (Fork-2 from Chair-2)
12:04:50.839 [Philosopher-4; Meals=11]: Waiting for a nice seat...
12:04:50.844 [Philosopher-3; Meals=10]: Picked up fork (Fork-2 from Chair-2)
12:04:50.846 [Philosopher-4; Meals=11]: Found a nice seat (Chair-4)
12:04:50.853 [Philosopher-3; Meals=10]: Found 2 forks! :D
12:04:50.854 [Philosopher-4; Meals=11]: Waiting for 2 forks...
12:04:50.861 [Philosopher-3; Meals=11]: Eating for 1 ms
12:04:50.861 [Philosopher-4; Meals=11]: Picked up fork (Fork-4 from Chair-4)
12:04:50.868 [Philosopher-4; Meals=11]: Picked up fork (Fork-4 from Chair-4)
12:04:50.869 [Philosopher-3; Meals=11]: Release my fork (Fork-2 from Chair-2)
12:04:50.876 [Philosopher-3; Meals=11]: Release my fork (Fork-1 from Chair-1)
12:04:50.876 [Philosopher-4; Meals=11]: Found 2 forks! :D
12:04:50.884 [Philosopher-3; Meals=11]: Stand up from seat (Chair-2)
12:04:50.884 [Philosopher-4; Meals=12]: Eating for 1 ms
12:04:50.890 [Philosopher-3; Meals=11]: Mediating for 5 ms
12:04:50.891 [Philosopher-4; Meals=12]: Release my fork (Fork-3 from Chair-3)
12:04:50.897 [Philosopher-4; Meals=12]: Release my fork (Fork-4 from Chair-4)
12:04:50.901 [Philosopher-3; Meals=11]: Waiting for a nice seat...
12:04:50.903 [Philosopher-4; Meals=12]: Stand up from seat (Chair-4)
12:04:50.908 [Philosopher-3; Meals=11]: Found a nice seat (Chair-2)
12:04:50.910 [Philosopher-4; Meals=12]: Mediating for 5 ms
12:04:50.916 [Philosopher-3; Meals=11]: Waiting for 2 forks...
12:04:50.922 [Philosopher-3; Meals=11]: Picked up fork (Fork-2 from Chair-2)
12:04:50.922 [Philosopher-4; Meals=12]: Sleeping for 10 ms
12:04:50.928 [Philosopher-3; Meals=11]: Picked up fork (Fork-2 from Chair-2)
12:04:50.934 [Philosopher-3; Meals=11]: Found 2 forks! :D
12:04:50.936 [Philosopher-2; Meals=15]: Picked up fork (Fork-3 from Chair-3)
12:04:50.938 [Philosopher-4; Meals=12]: Waiting for a nice seat...
12:04:50.942 [Philosopher-3; Meals=12]: Eating for 1 ms
12:04:50.943 [Philosopher-2; Meals=15]: Release my fork (Fork-3 from Chair-3)
12:04:50.948 [Philosopher-4; Meals=12]: Found a nice seat (Chair-4)
12:04:50.953 [Philosopher-3; Meals=12]: Release my fork (Fork-2 from Chair-2)
12:04:50.955 [Philosopher-4; Meals=12]: Waiting for 2 forks...
12:04:50.959 [Philosopher-3; Meals=12]: Release my fork (Fork-1 from Chair-1)
12:04:50.962 [Philosopher-4; Meals=12]: Picked up fork (Fork-4 from Chair-4)
12:04:50.967 [Philosopher-3; Meals=12]: Stand up from seat (Chair-2)
12:04:50.969 [Philosopher-4; Meals=12]: Picked up fork (Fork-4 from Chair-4)
12:04:50.970 [Hungry-Philosopher-1; Meals=11]: Picked up fork (Fork-1 from Chair-1)
12:04:50.974 [Philosopher-3; Meals=12]: Mediating for 5 ms
12:04:50.978 [Hungry-Philosopher-1; Meals=11]: Release my fork (Fork-1 from Chair-1)
12:04:50.978 [Philosopher-4; Meals=12]: Found 2 forks! :D
12:04:50.987 [Philosopher-3; Meals=12]: Sleeping for 10 ms
12:04:50.988 [Philosopher-4; Meals=13]: Eating for 1 ms
12:04:50.996 [Philosopher-4; Meals=13]: Release my fork (Fork-3 from Chair-3)
12:04:51.002 [Philosopher-4; Meals=13]: Release my fork (Fork-4 from Chair-4)
12:04:51.005 [Philosopher-3; Meals=12]: Waiting for a nice seat...
12:04:51.008 [Philosopher-4; Meals=13]: Stand up from seat (Chair-4)
12:04:51.012 [Philosopher-3; Meals=12]: Found a nice seat (Chair-2)
12:04:51.015 [Philosopher-4; Meals=13]: Mediating for 5 ms
12:04:51.018 [Philosopher-3; Meals=12]: Waiting for 2 forks...
12:04:51.025 [Philosopher-3; Meals=12]: Picked up fork (Fork-2 from Chair-2)
12:04:51.027 [Philosopher-4; Meals=13]: Waiting for a nice seat...
12:04:51.031 [Philosopher-3; Meals=12]: Picked up fork (Fork-2 from Chair-2)
12:04:51.034 [Philosopher-4; Meals=13]: Found a nice seat (Chair-4)
12:04:51.038 [Philosopher-3; Meals=12]: Found 2 forks! :D
12:04:51.041 [Philosopher-4; Meals=13]: Waiting for 2 forks...
12:04:51.045 [Philosopher-3; Meals=13]: Eating for 1 ms
12:04:51.048 [Philosopher-4; Meals=13]: Picked up fork (Fork-4 from Chair-4)
12:04:51.052 [Philosopher-3; Meals=13]: Release my fork (Fork-2 from Chair-2)
12:04:51.054 [Philosopher-4; Meals=13]: Picked up fork (Fork-4 from Chair-4)
12:04:51.061 [Philosopher-3; Meals=13]: Release my fork (Fork-1 from Chair-1)
12:04:51.063 [Philosopher-4; Meals=13]: Found 2 forks! :D
12:04:51.068 [Philosopher-3; Meals=13]: Stand up from seat (Chair-2)
