11:29:59.257 [Hungry-Philosopher-1; Meals=0]: I'm alive!
11:30:01.129 [Hungry-Philosopher-5; Meals=7]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:01.140 [Hungry-Philosopher-3; Meals=7]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:01.140 [Hungry-Philosopher-5; Meals=7]: Stand up from seat (Chair-2)
11:30:01.149 [Hungry-Philosopher-3; Meals=8]: Eating for 1 ms
11:30:01.149 [Hungry-Philosopher-5; Meals=7]: Mediating for 5 ms
11:30:01.150 [Hungry-Philosopher-2; Meals=7]: Found a nice seat (Chair-2)
11:30:01.161 [Hungry-Philosopher-3; Meals=8]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:01.162 [Hungry-Philosopher-2; Meals=7]: Waiting for 2 forks...
11:30:01.164 [Hungry-Philosopher-5; Meals=7]: Waiting for a nice seat...
11:30:01.170 [Hungry-Philosopher-3; Meals=8]: Stand up from seat (Chair-1)
11:30:01.171 [Hungry-Philosopher-2; Meals=7]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:01.180 [Hungry-Philosopher-3; Meals=8]: Mediating for 5 ms
11:30:01.181 [Hungry-Philosopher-5; Meals=7]: Found a nice seat (Chair-1)
11:30:01.182 [Hungry-Philosopher-2; Meals=8]: Eating for 1 ms
11:30:01.191 [Hungry-Philosopher-5; Meals=7]: Waiting for 2 forks...
11:30:01.194 [Hungry-Philosopher-2; Meals=8]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:01.195 [Hungry-Philosopher-3; Meals=8]: Waiting for a nice seat...
11:30:01.206 [Hungry-Philosopher-2; Meals=8]: Stand up from seat (Chair-2)
11:30:01.206 [Hungry-Philosopher-5; Meals=7]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:01.213 [Hungry-Philosopher-5; Meals=8]: Eating for 1 ms
11:30:01.214 [Hungry-Philosopher-2; Meals=8]: Mediating for 5 ms
11:30:01.215 [Hungry-Philosopher-4; Meals=7]: Found a nice seat (Chair-2)
11:30:01.226 [Hungry-Philosopher-4; Meals=7]: Waiting for 2 forks...
11:30:01.227 [Hungry-Philosopher-5; Meals=8]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:01.233 [Hungry-Philosopher-2; Meals=8]: Waiting for a nice seat...
11:30:01.235 [Hungry-Philosopher-5; Meals=8]: Stand up from seat (Chair-1)
11:30:01.240 [Hungry-Philosopher-4; Meals=7]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:01.246 [Hungry-Philosopher-5; Meals=8]: Mediating for 5 ms
11:30:01.249 [Hungry-Philosopher-3; Meals=8]: Found a nice seat (Chair-1)
11:30:01.257 [Hungry-Philosopher-4; Meals=8]: Eating for 1 ms
11:30:01.262 [Hungry-Philosopher-3; Meals=8]: Waiting for 2 forks...
11:30:01.267 [Hungry-Philosopher-5; Meals=8]: Waiting for a nice seat...
11:30:01.268 [Hungry-Philosopher-4; Meals=8]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:01.279 [Hungry-Philosopher-3; Meals=8]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:01.279 [Hungry-Philosopher-4; Meals=8]: Stand up from seat (Chair-2)
11:30:01.289 [Hungry-Philosopher-4; Meals=8]: Mediating for 5 ms
11:30:01.290 [Hungry-Philosopher-5; Meals=8]: Found a nice seat (Chair-2)
11:30:01.304 [Hungry-Philosopher-4; Meals=8]: Waiting for a nice seat...
11:30:01.308 [Hungry-Philosopher-3; Meals=9]: Eating for 1 ms
11:30:01.312 [Hungry-Philosopher-5; Meals=8]: Waiting for 2 forks...
11:30:01.323 [Hungry-Philosopher-3; Meals=9]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:01.334 [Hungry-Philosopher-3; Meals=9]: Stand up from seat (Chair-1)
11:30:01.334 [Hungry-Philosopher-5; Meals=8]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:01.344 [Hungry-Philosopher-3; Meals=9]: Mediating for 5 ms
11:30:01.344 [Hungry-Philosopher-5; Meals=9]: Eating for 1 ms
11:30:01.345 [Hungry-Philosopher-2; Meals=8]: Found a nice seat (Chair-1)
11:30:01.380 [Hungry-Philosopher-5; Meals=9]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:01.400 [Hungry-Philosopher-2; Meals=8]: Waiting for 2 forks...
11:30:01.405 [Hungry-Philosopher-3; Meals=9]: Sleeping for 10 ms
11:30:01.406 [Hungry-Philosopher-5; Meals=9]: Stand up from seat (Chair-2)
11:30:01.412 [Hungry-Philosopher-2; Meals=8]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:01.418 [Hungry-Philosopher-4; Meals=8]: Found a nice seat (Chair-2)
11:30:01.418 [Hungry-Philosopher-5; Meals=9]: Mediating for 5 ms
11:30:01.432 [Hungry-Philosopher-3; Meals=9]: Waiting for a nice seat...
11:30:01.433 [Hungry-Philosopher-4; Meals=8]: Waiting for 2 forks...
11:30:01.450 [Hungry-Philosopher-5; Meals=9]: Sleeping for 10 ms
11:30:01.472 [Hungry-Philosopher-2; Meals=9]: Eating for 1 ms
11:30:01.486 [Hungry-Philosopher-2; Meals=9]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:01.495 [Hungry-Philosopher-5; Meals=9]: Waiting for a nice seat...
11:30:01.500 [Hungry-Philosopher-2; Meals=9]: Stand up from seat (Chair-1)
11:30:01.500 [Hungry-Philosopher-4; Meals=8]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:01.510 [Hungry-Philosopher-1; Meals=7]: Found a nice seat (Chair-1)
11:30:01.510 [Hungry-Philosopher-2; Meals=9]: Mediating for 5 ms
11:30:01.520 [Hungry-Philosopher-1; Meals=7]: Waiting for 2 forks...
11:30:01.524 [Hungry-Philosopher-4; Meals=9]: Eating for 1 ms
11:30:01.534 [Hungry-Philosopher-4; Meals=9]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:01.538 [Hungry-Philosopher-2; Meals=9]: Sleeping for 10 ms
11:30:01.544 [Hungry-Philosopher-1; Meals=7]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:01.544 [Hungry-Philosopher-4; Meals=9]: Stand up from seat (Chair-2)
11:30:01.554 [Hungry-Philosopher-1; Meals=8]: Eating for 1 ms
11:30:01.554 [Hungry-Philosopher-4; Meals=9]: Mediating for 5 ms
11:30:01.555 [Hungry-Philosopher-5; Meals=9]: Found a nice seat (Chair-2)
11:30:01.560 [Hungry-Philosopher-2; Meals=9]: Waiting for a nice seat...
11:30:01.565 [Hungry-Philosopher-1; Meals=8]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:01.578 [Hungry-Philosopher-5; Meals=9]: Waiting for 2 forks...
11:30:01.589 [Hungry-Philosopher-4; Meals=9]: Sleeping for 10 ms
11:30:01.590 [Hungry-Philosopher-1; Meals=8]: Stand up from seat (Chair-1)
11:30:01.601 [Hungry-Philosopher-5; Meals=9]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:01.608 [Hungry-Philosopher-1; Meals=8]: Mediating for 5 ms
11:30:01.608 [Hungry-Philosopher-3; Meals=9]: Found a nice seat (Chair-1)
11:30:01.619 [Hungry-Philosopher-3; Meals=9]: Waiting for 2 forks...
11:30:01.619 [Hungry-Philosopher-5; Meals=10]: Eating for 1 ms
11:30:01.620 [Hungry-Philosopher-4; Meals=9]: Waiting for a nice seat...
11:30:01.631 [Hungry-Philosopher-1; Meals=8]: Waiting for a nice seat...
11:30:01.648 [Hungry-Philosopher-5; Meals=10]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:01.658 [Hungry-Philosopher-3; Meals=9]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:01.659 [Hungry-Philosopher-5; Meals=10]: Stand up from seat (Chair-2)
11:30:01.670 [Hungry-Philosopher-3; Meals=10]: Eating for 1 ms
11:30:01.673 [Hungry-Philosopher-5; Meals=10]: Mediating for 5 ms
11:30:01.674 [Hungry-Philosopher-2; Meals=9]: Found a nice seat (Chair-2)
11:30:01.693 [Hungry-Philosopher-2; Meals=9]: Waiting for 2 forks...
11:30:01.694 [Hungry-Philosopher-3; Meals=10]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:01.706 [Hungry-Philosopher-5; Meals=10]: Waiting for a nice seat...
11:30:01.719 [Hungry-Philosopher-2; Meals=9]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:01.719 [Hungry-Philosopher-3; Meals=10]: Stand up from seat (Chair-1)
11:30:01.729 [Hungry-Philosopher-3; Meals=10]: Mediating for 5 ms
11:30:01.730 [Hungry-Philosopher-2; Meals=10]: Eating for 1 ms
11:30:01.730 [Hungry-Philosopher-4; Meals=9]: Found a nice seat (Chair-1)
11:30:01.742 [Hungry-Philosopher-4; Meals=9]: Waiting for 2 forks...
11:30:01.743 [Hungry-Philosopher-2; Meals=10]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:01.745 [Hungry-Philosopher-3; Meals=10]: Waiting for a nice seat...
11:30:01.753 [Hungry-Philosopher-2; Meals=10]: Stand up from seat (Chair-2)
11:30:01.754 [Hungry-Philosopher-4; Meals=9]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:01.763 [Hungry-Philosopher-2; Meals=10]: Mediating for 5 ms
11:30:01.763 [Hungry-Philosopher-3; Meals=10]: Found a nice seat (Chair-2)
11:30:01.763 [Hungry-Philosopher-4; Meals=10]: Eating for 1 ms
11:30:01.773 [Hungry-Philosopher-3; Meals=10]: Waiting for 2 forks...
11:30:01.776 [Hungry-Philosopher-4; Meals=10]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:01.780 [Hungry-Philosopher-2; Meals=10]: Waiting for a nice seat...
11:30:01.787 [Hungry-Philosopher-3; Meals=10]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:01.788 [Hungry-Philosopher-4; Meals=10]: Stand up from seat (Chair-1)
11:30:01.797 [Hungry-Philosopher-2; Meals=10]: Found a nice seat (Chair-1)
11:30:01.797 [Hungry-Philosopher-3; Meals=11]: Eating for 1 ms
11:30:01.797 [Hungry-Philosopher-4; Meals=10]: Mediating for 5 ms
11:30:01.815 [Hungry-Philosopher-4; Meals=10]: Waiting for a nice seat...
11:30:01.816 [Hungry-Philosopher-3; Meals=11]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:01.848 [Hungry-Philosopher-2; Meals=10]: Waiting for 2 forks...
11:30:01.858 [Hungry-Philosopher-3; Meals=11]: Stand up from seat (Chair-2)
11:30:01.873 [Hungry-Philosopher-3; Meals=11]: Mediating for 5 ms
11:30:01.874 [Hungry-Philosopher-4; Meals=10]: Found a nice seat (Chair-2)
11:30:01.875 [Hungry-Philosopher-2; Meals=10]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:01.885 [Hungry-Philosopher-2; Meals=11]: Eating for 1 ms
11:30:01.885 [Hungry-Philosopher-4; Meals=10]: Waiting for 2 forks...
11:30:01.893 [Hungry-Philosopher-3; Meals=11]: Waiting for a nice seat...
11:30:01.895 [Hungry-Philosopher-2; Meals=11]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:01.914 [Hungry-Philosopher-2; Meals=11]: Stand up from seat (Chair-1)
11:30:01.914 [Hungry-Philosopher-4; Meals=10]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:01.924 [Hungry-Philosopher-2; Meals=11]: Mediating for 5 ms
11:30:01.925 [Hungry-Philosopher-1; Meals=8]: Found a nice seat (Chair-1)
11:30:01.926 [Hungry-Philosopher-4; Meals=11]: Eating for 1 ms
11:30:01.935 [Hungry-Philosopher-1; Meals=8]: Waiting for 2 forks...
11:30:01.937 [Hungry-Philosopher-4; Meals=11]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:01.939 [Hungry-Philosopher-2; Meals=11]: Waiting for a nice seat...
11:30:01.948 [Hungry-Philosopher-1; Meals=8]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:01.948 [Hungry-Philosopher-4; Meals=11]: Stand up from seat (Chair-2)
11:30:01.956 [Hungry-Philosopher-4; Meals=11]: Mediating for 5 ms
11:30:01.957 [Hungry-Philosopher-1; Meals=9]: Eating for 1 ms
11:30:01.957 [Hungry-Philosopher-2; Meals=11]: Found a nice seat (Chair-2)
11:30:01.967 [Hungry-Philosopher-2; Meals=11]: Waiting for 2 forks...
11:30:01.969 [Hungry-Philosopher-1; Meals=9]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:01.977 [Hungry-Philosopher-4; Meals=11]: Waiting for a nice seat...
11:30:01.979 [Hungry-Philosopher-1; Meals=9]: Stand up from seat (Chair-1)
11:30:01.979 [Hungry-Philosopher-2; Meals=11]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:01.991 [Hungry-Philosopher-2; Meals=12]: Eating for 1 ms
11:30:01.993 [Hungry-Philosopher-1; Meals=9]: Mediating for 5 ms
11:30:01.994 [Hungry-Philosopher-3; Meals=11]: Found a nice seat (Chair-1)
11:30:02.003 [Hungry-Philosopher-2; Meals=12]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:02.004 [Hungry-Philosopher-3; Meals=11]: Waiting for 2 forks...
11:30:02.008 [Hungry-Philosopher-1; Meals=9]: Sleeping for 10 ms
11:30:02.013 [Hungry-Philosopher-2; Meals=12]: Stand up from seat (Chair-2)
11:30:02.013 [Hungry-Philosopher-3; Meals=11]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:02.023 [Hungry-Philosopher-2; Meals=12]: Mediating for 5 ms
11:30:02.023 [Hungry-Philosopher-3; Meals=12]: Eating for 1 ms
11:30:02.023 [Hungry-Philosopher-5; Meals=10]: Found a nice seat (Chair-2)
11:30:02.029 [Hungry-Philosopher-1; Meals=9]: Waiting for a nice seat...
11:30:02.035 [Hungry-Philosopher-5; Meals=10]: Waiting for 2 forks...
11:30:02.036 [Hungry-Philosopher-3; Meals=12]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:02.039 [Hungry-Philosopher-2; Meals=12]: Sleeping for 10 ms
11:30:02.046 [Hungry-Philosopher-3; Meals=12]: Stand up from seat (Chair-1)
11:30:02.055 [Hungry-Philosopher-5; Meals=10]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:02.059 [Hungry-Philosopher-3; Meals=12]: Mediating for 5 ms
11:30:02.060 [Hungry-Philosopher-4; Meals=11]: Found a nice seat (Chair-1)
11:30:02.065 [Hungry-Philosopher-2; Meals=12]: Waiting for a nice seat...
11:30:02.070 [Hungry-Philosopher-4; Meals=11]: Waiting for 2 forks...
11:30:02.070 [Hungry-Philosopher-5; Meals=11]: Eating for 1 ms
11:30:02.075 [Hungry-Philosopher-3; Meals=12]: Sleeping for 10 ms
11:30:02.081 [Hungry-Philosopher-5; Meals=11]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:02.093 [Hungry-Philosopher-4; Meals=11]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:02.093 [Hungry-Philosopher-5; Meals=11]: Stand up from seat (Chair-2)
11:30:02.102 [Hungry-Philosopher-3; Meals=12]: Waiting for a nice seat...
11:30:02.104 [Hungry-Philosopher-4; Meals=12]: Eating for 1 ms
11:30:02.115 [Hungry-Philosopher-1; Meals=9]: Found a nice seat (Chair-2)
11:30:02.115 [Hungry-Philosopher-5; Meals=11]: Mediating for 5 ms
11:30:02.116 [Hungry-Philosopher-4; Meals=12]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:02.144 [Hungry-Philosopher-1; Meals=9]: Waiting for 2 forks...
11:30:02.167 [Hungry-Philosopher-1; Meals=9]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:02.167 [Hungry-Philosopher-4; Meals=12]: Stand up from seat (Chair-1)
11:30:02.178 [Hungry-Philosopher-1; Meals=10]: Eating for 1 ms
11:30:02.178 [Hungry-Philosopher-5; Meals=11]: Waiting for a nice seat...
11:30:02.188 [Hungry-Philosopher-4; Meals=12]: Mediating for 5 ms
11:30:02.190 [Hungry-Philosopher-1; Meals=10]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:02.190 [Hungry-Philosopher-2; Meals=12]: Found a nice seat (Chair-1)
11:30:02.201 [Hungry-Philosopher-1; Meals=10]: Stand up from seat (Chair-2)
11:30:02.212 [Hungry-Philosopher-1; Meals=10]: Mediating for 5 ms
11:30:02.212 [Hungry-Philosopher-2; Meals=12]: Waiting for 2 forks...
11:30:02.215 [Hungry-Philosopher-3; Meals=12]: Found a nice seat (Chair-2)
11:30:02.216 [Hungry-Philosopher-4; Meals=12]: Sleeping for 10 ms
11:30:02.232 [Hungry-Philosopher-1; Meals=10]: Waiting for a nice seat...
11:30:02.236 [Hungry-Philosopher-2; Meals=12]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:02.236 [Hungry-Philosopher-3; Meals=12]: Waiting for 2 forks...
11:30:02.247 [Hungry-Philosopher-2; Meals=13]: Eating for 1 ms
11:30:02.248 [Hungry-Philosopher-4; Meals=12]: Waiting for a nice seat...
11:30:02.258 [Hungry-Philosopher-2; Meals=13]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:02.267 [Hungry-Philosopher-2; Meals=13]: Stand up from seat (Chair-1)
11:30:02.267 [Hungry-Philosopher-3; Meals=12]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:02.274 [Hungry-Philosopher-2; Meals=13]: Mediating for 5 ms
11:30:02.274 [Hungry-Philosopher-3; Meals=13]: Eating for 1 ms
11:30:02.275 [Hungry-Philosopher-1; Meals=10]: Found a nice seat (Chair-1)
11:30:02.283 [Hungry-Philosopher-1; Meals=10]: Waiting for 2 forks...
11:30:02.287 [Hungry-Philosopher-2; Meals=13]: Waiting for a nice seat...
11:30:02.287 [Hungry-Philosopher-3; Meals=13]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:02.294 [Hungry-Philosopher-1; Meals=10]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:02.294 [Hungry-Philosopher-3; Meals=13]: Stand up from seat (Chair-2)
11:30:02.302 [Hungry-Philosopher-1; Meals=11]: Eating for 1 ms
11:30:02.302 [Hungry-Philosopher-3; Meals=13]: Mediating for 5 ms
11:30:02.303 [Hungry-Philosopher-4; Meals=12]: Found a nice seat (Chair-2)
11:30:02.311 [Hungry-Philosopher-4; Meals=12]: Waiting for 2 forks...
11:30:02.312 [Hungry-Philosopher-1; Meals=11]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:02.315 [Hungry-Philosopher-3; Meals=13]: Waiting for a nice seat...
11:30:02.320 [Hungry-Philosopher-1; Meals=11]: Stand up from seat (Chair-1)
11:30:02.320 [Hungry-Philosopher-4; Meals=12]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:02.328 [Hungry-Philosopher-4; Meals=13]: Eating for 1 ms
11:30:02.329 [Hungry-Philosopher-1; Meals=11]: Mediating for 5 ms
11:30:02.330 [Hungry-Philosopher-2; Meals=13]: Found a nice seat (Chair-1)
11:30:02.337 [Hungry-Philosopher-2; Meals=13]: Waiting for 2 forks...
11:30:02.338 [Hungry-Philosopher-4; Meals=13]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:02.343 [Hungry-Philosopher-1; Meals=11]: Waiting for a nice seat...
11:30:02.344 [Hungry-Philosopher-2; Meals=13]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:02.344 [Hungry-Philosopher-4; Meals=13]: Stand up from seat (Chair-2)
11:30:02.353 [Hungry-Philosopher-2; Meals=14]: Eating for 1 ms
11:30:02.355 [Hungry-Philosopher-1; Meals=11]: Found a nice seat (Chair-2)
11:30:02.355 [Hungry-Philosopher-4; Meals=13]: Mediating for 5 ms
11:30:02.363 [Hungry-Philosopher-1; Meals=11]: Waiting for 2 forks...
11:30:02.364 [Hungry-Philosopher-2; Meals=14]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:02.368 [Hungry-Philosopher-4; Meals=13]: Waiting for a nice seat...
11:30:02.372 [Hungry-Philosopher-2; Meals=14]: Stand up from seat (Chair-1)
11:30:02.374 [Hungry-Philosopher-1; Meals=11]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:02.382 [Hungry-Philosopher-1; Meals=12]: Eating for 1 ms
11:30:02.382 [Hungry-Philosopher-2; Meals=14]: Mediating for 5 ms
11:30:02.382 [Hungry-Philosopher-4; Meals=13]: Found a nice seat (Chair-1)
11:30:02.390 [Hungry-Philosopher-4; Meals=13]: Waiting for 2 forks...
11:30:02.391 [Hungry-Philosopher-1; Meals=12]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:02.395 [Hungry-Philosopher-2; Meals=14]: Waiting for a nice seat...
11:30:02.397 [Hungry-Philosopher-1; Meals=12]: Stand up from seat (Chair-2)
11:30:02.397 [Hungry-Philosopher-4; Meals=13]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:02.404 [Hungry-Philosopher-4; Meals=14]: Eating for 1 ms
11:30:02.406 [Hungry-Philosopher-1; Meals=12]: Mediating for 5 ms
11:30:02.407 [Hungry-Philosopher-5; Meals=11]: Found a nice seat (Chair-2)
11:30:02.414 [Hungry-Philosopher-4; Meals=14]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:02.414 [Hungry-Philosopher-5; Meals=11]: Waiting for 2 forks...
11:30:02.420 [Hungry-Philosopher-1; Meals=12]: Sleeping for 10 ms
11:30:02.424 [Hungry-Philosopher-4; Meals=14]: Stand up from seat (Chair-1)
11:30:02.424 [Hungry-Philosopher-5; Meals=11]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:02.431 [Hungry-Philosopher-4; Meals=14]: Mediating for 5 ms
11:30:02.432 [Hungry-Philosopher-2; Meals=14]: Found a nice seat (Chair-1)
11:30:02.432 [Hungry-Philosopher-5; Meals=12]: Eating for 1 ms
11:30:02.439 [Hungry-Philosopher-1; Meals=12]: Waiting for a nice seat...
11:30:02.441 [Hungry-Philosopher-2; Meals=14]: Waiting for 2 forks...
11:30:02.443 [Hungry-Philosopher-5; Meals=12]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:02.446 [Hungry-Philosopher-4; Meals=14]: Waiting for a nice seat...
11:30:02.452 [Hungry-Philosopher-2; Meals=14]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:02.452 [Hungry-Philosopher-5; Meals=12]: Stand up from seat (Chair-2)
11:30:02.462 [Hungry-Philosopher-5; Meals=12]: Mediating for 5 ms
11:30:02.463 [Hungry-Philosopher-1; Meals=12]: Found a nice seat (Chair-2)
11:30:02.465 [Hungry-Philosopher-2; Meals=15]: Eating for 1 ms
11:30:02.474 [Hungry-Philosopher-1; Meals=12]: Waiting for 2 forks...
11:30:02.477 [Hungry-Philosopher-2; Meals=15]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:02.479 [Hungry-Philosopher-5; Meals=12]: Sleeping for 10 ms
11:30:02.488 [Hungry-Philosopher-1; Meals=12]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:02.488 [Hungry-Philosopher-2; Meals=15]: Stand up from seat (Chair-1)
11:30:02.497 [Hungry-Philosopher-1; Meals=13]: Eating for 1 ms
11:30:02.497 [Hungry-Philosopher-2; Meals=15]: Mediating for 5 ms
11:30:02.497 [Hungry-Philosopher-3; Meals=13]: Found a nice seat (Chair-1)
11:30:02.499 [Hungry-Philosopher-5; Meals=12]: Waiting for a nice seat...
11:30:02.507 [Hungry-Philosopher-3; Meals=13]: Waiting for 2 forks...
11:30:02.509 [Hungry-Philosopher-1; Meals=13]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:02.512 [Hungry-Philosopher-2; Meals=15]: Sleeping for 10 ms
11:30:02.518 [Hungry-Philosopher-1; Meals=13]: Stand up from seat (Chair-2)
11:30:02.518 [Hungry-Philosopher-3; Meals=13]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:02.526 [Hungry-Philosopher-1; Meals=13]: Mediating for 5 ms
11:30:02.527 [Hungry-Philosopher-3; Meals=14]: Eating for 1 ms
11:30:02.528 [Hungry-Philosopher-4; Meals=14]: Found a nice seat (Chair-2)
11:30:02.530 [Hungry-Philosopher-2; Meals=15]: Waiting for a nice seat...
11:30:02.537 [Hungry-Philosopher-3; Meals=14]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:02.538 [Hungry-Philosopher-4; Meals=14]: Waiting for 2 forks...
11:30:02.540 [Hungry-Philosopher-1; Meals=13]: Waiting for a nice seat...
