18:37:19.204 [Philosopher-4; Meals=0]: I'm alive!
18:37:20.312 [Philosopher-5; Meals=5]: Eating for 1 ms
18:37:20.314 [Philosopher-3; Meals=5]: Release my fork (Fork-4 from Chair-4)
18:37:20.317 [Philosopher-1; Meals=5]: Picked up fork (Fork-5 from Chair-5)
18:37:20.324 [Philosopher-3; Meals=5]: Release my fork (Fork-3 from Chair-3)
18:37:20.324 [Philosopher-5; Meals=5]: Release my fork (Fork-1 from Chair-1)
18:37:20.326 [Philosopher-2; Meals=5]: Waiting for a nice seat...
18:37:20.328 [Philosopher-1; Meals=5]: Picked up fork (Fork-4 from Chair-4)
18:37:20.334 [Philosopher-5; Meals=5]: Release my fork (Fork-2 from Chair-2)
18:37:20.335 [Philosopher-3; Meals=5]: Stand up from seat (Chair-4)
18:37:20.335 [Philosopher-4; Meals=4]: Picked up fork (Fork-3 from Chair-3)
18:37:20.337 [Philosopher-2; Meals=5]: Found a nice seat (Chair-1)
18:37:20.339 [Philosopher-1; Meals=5]: Found 2 forks! :D
18:37:20.346 [Philosopher-3; Meals=5]: Mediating for 5 ms
18:37:20.346 [Philosopher-4; Meals=4]: Release my fork (Fork-3 from Chair-3)
18:37:20.346 [Philosopher-5; Meals=5]: Stand up from seat (Chair-2)
18:37:20.350 [Philosopher-2; Meals=5]: Waiting for 2 forks...
18:37:20.351 [Philosopher-1; Meals=6]: Eating for 1 ms
18:37:20.358 [Philosopher-5; Meals=5]: Mediating for 5 ms
18:37:20.361 [Philosopher-4; Meals=4]: Picked up fork (Fork-3 from Chair-3)
18:37:20.362 [Philosopher-2; Meals=5]: Picked up fork (Fork-1 from Chair-1)
18:37:20.363 [Philosopher-1; Meals=6]: Release my fork (Fork-4 from Chair-4)
18:37:20.363 [Philosopher-3; Meals=5]: Waiting for a nice seat...
18:37:20.371 [Philosopher-4; Meals=4]: Picked up fork (Fork-2 from Chair-2)
18:37:20.374 [Philosopher-2; Meals=5]: Release my fork (Fork-1 from Chair-1)
18:37:20.375 [Philosopher-1; Meals=6]: Release my fork (Fork-5 from Chair-5)
18:37:20.375 [Philosopher-5; Meals=5]: Waiting for a nice seat...
18:37:20.376 [Philosopher-3; Meals=5]: Found a nice seat (Chair-2)
18:37:20.386 [Philosopher-1; Meals=6]: Stand up from seat (Chair-5)
18:37:20.386 [Philosopher-5; Meals=5]: Found a nice seat (Chair-4)
18:37:20.388 [Philosopher-4; Meals=4]: Found 2 forks! :D
18:37:20.390 [Philosopher-2; Meals=5]: Picked up fork (Fork-1 from Chair-1)
18:37:20.390 [Philosopher-3; Meals=5]: Waiting for 2 forks...
18:37:20.397 [Philosopher-5; Meals=5]: Waiting for 2 forks...
18:37:20.404 [Philosopher-1; Meals=6]: Mediating for 5 ms
18:37:20.405 [Philosopher-4; Meals=5]: Eating for 1 ms
18:37:20.409 [Philosopher-2; Meals=5]: Picked up fork (Fork-5 from Chair-5)
18:37:20.416 [Philosopher-5; Meals=5]: Picked up fork (Fork-4 from Chair-4)
18:37:20.421 [Philosopher-2; Meals=5]: Found 2 forks! :D
18:37:20.422 [Philosopher-4; Meals=5]: Release my fork (Fork-2 from Chair-2)
18:37:20.423 [Philosopher-1; Meals=6]: Sleeping for 10 ms
18:37:20.430 [Philosopher-5; Meals=5]: Release my fork (Fork-4 from Chair-4)
18:37:20.432 [Philosopher-2; Meals=6]: Eating for 1 ms
18:37:20.439 [Philosopher-4; Meals=5]: Release my fork (Fork-3 from Chair-3)
18:37:20.441 [Philosopher-3; Meals=5]: Picked up fork (Fork-2 from Chair-2)
18:37:20.444 [Philosopher-5; Meals=5]: Picked up fork (Fork-4 from Chair-4)
18:37:20.450 [Philosopher-1; Meals=6]: Waiting for a nice seat...
18:37:20.456 [Philosopher-2; Meals=6]: Release my fork (Fork-1 from Chair-1)
18:37:20.457 [Philosopher-5; Meals=5]: Release my fork (Fork-4 from Chair-4)
18:37:20.458 [Philosopher-4; Meals=5]: Stand up from seat (Chair-3)
18:37:20.459 [Philosopher-3; Meals=5]: Release my fork (Fork-2 from Chair-2)
18:37:20.469 [Philosopher-1; Meals=6]: Found a nice seat (Chair-5)
18:37:20.470 [Philosopher-2; Meals=6]: Release my fork (Fork-5 from Chair-5)
18:37:20.472 [Philosopher-4; Meals=5]: Mediating for 5 ms
18:37:20.473 [Philosopher-5; Meals=5]: Picked up fork (Fork-4 from Chair-4)
18:37:20.480 [Philosopher-3; Meals=5]: Picked up fork (Fork-2 from Chair-2)
18:37:20.482 [Philosopher-1; Meals=6]: Waiting for 2 forks...
18:37:20.483 [Philosopher-2; Meals=6]: Stand up from seat (Chair-1)
18:37:20.487 [Philosopher-5; Meals=5]: Picked up fork (Fork-3 from Chair-3)
18:37:20.489 [Philosopher-4; Meals=5]: Waiting for a nice seat...
18:37:20.491 [Philosopher-3; Meals=5]: Picked up fork (Fork-1 from Chair-1)
18:37:20.497 [Philosopher-1; Meals=6]: Picked up fork (Fork-5 from Chair-5)
18:37:20.498 [Philosopher-2; Meals=6]: Mediating for 5 ms
18:37:20.498 [Philosopher-5; Meals=5]: Found 2 forks! :D
18:37:20.509 [Philosopher-4; Meals=5]: Found a nice seat (Chair-1)
18:37:20.510 [Philosopher-3; Meals=5]: Found 2 forks! :D
18:37:20.512 [Philosopher-5; Meals=6]: Eating for 1 ms
18:37:20.513 [Philosopher-1; Meals=6]: Release my fork (Fork-5 from Chair-5)
18:37:20.524 [Philosopher-3; Meals=6]: Eating for 1 ms
18:37:20.524 [Philosopher-4; Meals=5]: Waiting for 2 forks...
18:37:20.526 [Philosopher-5; Meals=6]: Release my fork (Fork-4 from Chair-4)
18:37:20.530 [Philosopher-2; Meals=6]: Sleeping for 10 ms
18:37:20.536 [Philosopher-1; Meals=6]: Picked up fork (Fork-5 from Chair-5)
18:37:20.538 [Philosopher-3; Meals=6]: Release my fork (Fork-1 from Chair-1)
18:37:20.544 [Philosopher-5; Meals=6]: Release my fork (Fork-3 from Chair-3)
18:37:20.548 [Philosopher-1; Meals=6]: Picked up fork (Fork-4 from Chair-4)
18:37:20.549 [Philosopher-3; Meals=6]: Release my fork (Fork-2 from Chair-2)
18:37:20.550 [Philosopher-4; Meals=5]: Picked up fork (Fork-1 from Chair-1)
18:37:20.553 [Philosopher-2; Meals=6]: Waiting for a nice seat...
18:37:20.556 [Philosopher-5; Meals=6]: Stand up from seat (Chair-4)
18:37:20.559 [Philosopher-1; Meals=6]: Found 2 forks! :D
18:37:20.561 [Philosopher-3; Meals=6]: Stand up from seat (Chair-2)
18:37:20.570 [Philosopher-2; Meals=6]: Found a nice seat (Chair-3)
18:37:20.572 [Philosopher-5; Meals=6]: Mediating for 5 ms
18:37:20.575 [Philosopher-1; Meals=7]: Eating for 1 ms
18:37:20.576 [Philosopher-4; Meals=5]: Release my fork (Fork-1 from Chair-1)
18:37:20.586 [Philosopher-3; Meals=6]: Mediating for 5 ms
18:37:20.587 [Philosopher-2; Meals=6]: Waiting for 2 forks...
18:37:20.590 [Philosopher-1; Meals=7]: Release my fork (Fork-4 from Chair-4)
18:37:20.590 [Philosopher-4; Meals=5]: Picked up fork (Fork-1 from Chair-1)
18:37:20.599 [Philosopher-5; Meals=6]: Sleeping for 10 ms
18:37:20.600 [Philosopher-2; Meals=6]: Picked up fork (Fork-3 from Chair-3)
18:37:20.601 [Philosopher-1; Meals=7]: Release my fork (Fork-5 from Chair-5)
18:37:20.603 [Philosopher-4; Meals=5]: Release my fork (Fork-1 from Chair-1)
18:37:20.612 [Philosopher-3; Meals=6]: Sleeping for 10 ms
18:37:20.613 [Philosopher-2; Meals=6]: Picked up fork (Fork-2 from Chair-2)
18:37:20.614 [Philosopher-1; Meals=7]: Stand up from seat (Chair-5)
18:37:20.619 [Philosopher-4; Meals=5]: Picked up fork (Fork-1 from Chair-1)
18:37:20.623 [Philosopher-2; Meals=6]: Found 2 forks! :D
18:37:20.624 [Philosopher-5; Meals=6]: Waiting for a nice seat...
18:37:20.625 [Philosopher-1; Meals=7]: Mediating for 5 ms
18:37:20.630 [Philosopher-4; Meals=5]: Picked up fork (Fork-5 from Chair-5)
18:37:20.636 [Philosopher-2; Meals=7]: Eating for 1 ms
18:37:20.636 [Philosopher-3; Meals=6]: Waiting for a nice seat...
18:37:20.638 [Philosopher-5; Meals=6]: Found a nice seat (Chair-2)
18:37:20.642 [Philosopher-1; Meals=7]: Waiting for a nice seat...
18:37:20.642 [Philosopher-4; Meals=5]: Found 2 forks! :D
18:37:20.653 [Philosopher-5; Meals=6]: Waiting for 2 forks...
18:37:20.654 [Philosopher-3; Meals=6]: Found a nice seat (Chair-4)
18:37:20.656 [Philosopher-2; Meals=7]: Release my fork (Fork-2 from Chair-2)
18:37:20.665 [Philosopher-1; Meals=7]: Found a nice seat (Chair-5)
18:37:20.665 [Philosopher-3; Meals=6]: Waiting for 2 forks...
18:37:20.665 [Philosopher-4; Meals=6]: Eating for 1 ms
18:37:20.675 [Philosopher-2; Meals=7]: Release my fork (Fork-3 from Chair-3)
18:37:20.676 [Philosopher-5; Meals=6]: Picked up fork (Fork-2 from Chair-2)
18:37:20.677 [Philosopher-4; Meals=6]: Release my fork (Fork-1 from Chair-1)
18:37:20.684 [Philosopher-3; Meals=6]: Picked up fork (Fork-4 from Chair-4)
18:37:20.685 [Philosopher-1; Meals=7]: Waiting for 2 forks...
18:37:20.688 [Philosopher-2; Meals=7]: Stand up from seat (Chair-3)
18:37:20.688 [Philosopher-5; Meals=6]: Release my fork (Fork-2 from Chair-2)
18:37:20.699 [Philosopher-3; Meals=6]: Picked up fork (Fork-3 from Chair-3)
18:37:20.700 [Philosopher-4; Meals=6]: Release my fork (Fork-5 from Chair-5)
18:37:20.722 [Philosopher-2; Meals=7]: Mediating for 5 ms
18:37:20.722 [Philosopher-5; Meals=6]: Picked up fork (Fork-2 from Chair-2)
18:37:20.733 [Philosopher-4; Meals=6]: Stand up from seat (Chair-1)
18:37:20.735 [Philosopher-1; Meals=7]: Picked up fork (Fork-5 from Chair-5)
18:37:20.736 [Philosopher-3; Meals=6]: Found 2 forks! :D
18:37:20.737 [Philosopher-5; Meals=6]: Picked up fork (Fork-1 from Chair-1)
18:37:20.741 [Philosopher-2; Meals=7]: Waiting for a nice seat...
18:37:20.747 [Philosopher-3; Meals=7]: Eating for 1 ms
18:37:20.747 [Philosopher-4; Meals=6]: Mediating for 5 ms
18:37:20.756 [Philosopher-5; Meals=6]: Found 2 forks! :D
18:37:20.758 [Philosopher-1; Meals=7]: Release my fork (Fork-5 from Chair-5)
18:37:20.759 [Philosopher-2; Meals=7]: Found a nice seat (Chair-1)
18:37:20.763 [Philosopher-4; Meals=6]: Sleeping for 10 ms
18:37:20.768 [Philosopher-3; Meals=7]: Release my fork (Fork-4 from Chair-4)
18:37:20.769 [Philosopher-5; Meals=7]: Eating for 1 ms
18:37:20.771 [Philosopher-2; Meals=7]: Waiting for 2 forks...
18:37:20.774 [Philosopher-1; Meals=7]: Picked up fork (Fork-5 from Chair-5)
18:37:20.780 [Philosopher-3; Meals=7]: Release my fork (Fork-3 from Chair-3)
18:37:20.785 [Philosopher-5; Meals=7]: Release my fork (Fork-1 from Chair-1)
18:37:20.789 [Philosopher-1; Meals=7]: Picked up fork (Fork-4 from Chair-4)
18:37:20.789 [Philosopher-4; Meals=6]: Waiting for a nice seat...
18:37:20.791 [Philosopher-3; Meals=7]: Stand up from seat (Chair-4)
18:37:20.795 [Philosopher-2; Meals=7]: Picked up fork (Fork-1 from Chair-1)
18:37:20.795 [Philosopher-5; Meals=7]: Release my fork (Fork-2 from Chair-2)
18:37:20.800 [Philosopher-1; Meals=7]: Found 2 forks! :D
18:37:20.800 [Philosopher-4; Meals=6]: Found a nice seat (Chair-3)
18:37:20.803 [Philosopher-3; Meals=7]: Mediating for 5 ms
18:37:20.806 [Philosopher-2; Meals=7]: Release my fork (Fork-1 from Chair-1)
18:37:20.806 [Philosopher-5; Meals=7]: Stand up from seat (Chair-2)
18:37:20.811 [Philosopher-1; Meals=8]: Eating for 1 ms
18:37:20.812 [Philosopher-4; Meals=6]: Waiting for 2 forks...
18:37:20.818 [Philosopher-5; Meals=7]: Mediating for 5 ms
18:37:20.819 [Philosopher-2; Meals=7]: Picked up fork (Fork-1 from Chair-1)
18:37:20.819 [Philosopher-3; Meals=7]: Waiting for a nice seat...
18:37:20.823 [Philosopher-4; Meals=6]: Picked up fork (Fork-3 from Chair-3)
18:37:20.824 [Philosopher-1; Meals=8]: Release my fork (Fork-4 from Chair-4)
18:37:20.829 [Philosopher-2; Meals=7]: Release my fork (Fork-1 from Chair-1)
18:37:20.830 [Philosopher-3; Meals=7]: Found a nice seat (Chair-2)
18:37:20.833 [Philosopher-5; Meals=7]: Waiting for a nice seat...
18:37:20.834 [Philosopher-4; Meals=6]: Picked up fork (Fork-2 from Chair-2)
18:37:20.835 [Philosopher-1; Meals=8]: Release my fork (Fork-5 from Chair-5)
18:37:20.842 [Philosopher-3; Meals=7]: Waiting for 2 forks...
18:37:20.844 [Philosopher-2; Meals=7]: Picked up fork (Fork-1 from Chair-1)
18:37:20.845 [Philosopher-4; Meals=6]: Found 2 forks! :D
18:37:20.845 [Philosopher-5; Meals=7]: Found a nice seat (Chair-4)
18:37:20.846 [Philosopher-1; Meals=8]: Stand up from seat (Chair-5)
18:37:20.856 [Philosopher-2; Meals=7]: Picked up fork (Fork-5 from Chair-5)
18:37:20.856 [Philosopher-4; Meals=7]: Eating for 1 ms
18:37:20.857 [Philosopher-5; Meals=7]: Waiting for 2 forks...
18:37:20.858 [Philosopher-1; Meals=8]: Mediating for 5 ms
18:37:20.866 [Philosopher-5; Meals=7]: Picked up fork (Fork-4 from Chair-4)
18:37:20.868 [Philosopher-2; Meals=7]: Found 2 forks! :D
18:37:20.869 [Philosopher-4; Meals=7]: Release my fork (Fork-2 from Chair-2)
18:37:20.873 [Philosopher-1; Meals=8]: Waiting for a nice seat...
18:37:20.876 [Philosopher-5; Meals=7]: Release my fork (Fork-4 from Chair-4)
18:37:20.879 [Philosopher-2; Meals=8]: Eating for 1 ms
18:37:20.880 [Philosopher-4; Meals=7]: Release my fork (Fork-3 from Chair-3)
18:37:20.881 [Philosopher-3; Meals=7]: Picked up fork (Fork-2 from Chair-2)
18:37:20.883 [Philosopher-1; Meals=8]: Found a nice seat (Chair-5)
18:37:20.889 [Philosopher-2; Meals=8]: Release my fork (Fork-1 from Chair-1)
18:37:20.889 [Philosopher-5; Meals=7]: Picked up fork (Fork-4 from Chair-4)
18:37:20.891 [Philosopher-4; Meals=7]: Stand up from seat (Chair-3)
18:37:20.892 [Philosopher-3; Meals=7]: Release my fork (Fork-2 from Chair-2)
18:37:20.897 [Philosopher-1; Meals=8]: Waiting for 2 forks...
18:37:20.903 [Philosopher-2; Meals=8]: Release my fork (Fork-5 from Chair-5)
18:37:20.903 [Philosopher-4; Meals=7]: Mediating for 5 ms
18:37:20.903 [Philosopher-5; Meals=7]: Picked up fork (Fork-3 from Chair-3)
18:37:20.906 [Philosopher-3; Meals=7]: Picked up fork (Fork-2 from Chair-2)
18:37:20.914 [Philosopher-1; Meals=8]: Picked up fork (Fork-5 from Chair-5)
18:37:20.914 [Philosopher-2; Meals=8]: Stand up from seat (Chair-1)
18:37:20.915 [Philosopher-5; Meals=7]: Found 2 forks! :D
18:37:20.919 [Philosopher-3; Meals=7]: Picked up fork (Fork-1 from Chair-1)
18:37:20.919 [Philosopher-4; Meals=7]: Waiting for a nice seat...
18:37:20.925 [Philosopher-1; Meals=8]: Release my fork (Fork-5 from Chair-5)
18:37:20.925 [Philosopher-2; Meals=8]: Mediating for 5 ms
18:37:20.925 [Philosopher-5; Meals=8]: Eating for 1 ms
18:37:20.934 [Philosopher-3; Meals=7]: Found 2 forks! :D
18:37:20.935 [Philosopher-4; Meals=7]: Found a nice seat (Chair-1)
18:37:20.936 [Philosopher-1; Meals=8]: Picked up fork (Fork-5 from Chair-5)
18:37:20.938 [Philosopher-5; Meals=8]: Release my fork (Fork-4 from Chair-4)
18:37:20.946 [Philosopher-3; Meals=8]: Eating for 1 ms
18:37:20.946 [Philosopher-4; Meals=7]: Waiting for 2 forks...
18:37:20.947 [Philosopher-1; Meals=8]: Release my fork (Fork-5 from Chair-5)
18:37:20.948 [Philosopher-2; Meals=8]: Waiting for a nice seat...
18:37:20.952 [Philosopher-5; Meals=8]: Release my fork (Fork-3 from Chair-3)
18:37:20.957 [Philosopher-3; Meals=8]: Release my fork (Fork-1 from Chair-1)
18:37:20.960 [Philosopher-2; Meals=8]: Found a nice seat (Chair-3)
18:37:20.961 [Philosopher-4; Meals=7]: Picked up fork (Fork-5 from Chair-5)
18:37:20.962 [Philosopher-1; Meals=8]: Picked up fork (Fork-4 from Chair-4)
18:37:20.963 [Philosopher-5; Meals=8]: Stand up from seat (Chair-4)
18:37:20.968 [Philosopher-3; Meals=8]: Release my fork (Fork-2 from Chair-2)
18:37:20.970 [Philosopher-2; Meals=8]: Waiting for 2 forks...
18:37:20.972 [Philosopher-1; Meals=8]: Release my fork (Fork-4 from Chair-4)
18:37:20.973 [Philosopher-4; Meals=7]: Picked up fork (Fork-1 from Chair-1)
18:37:20.974 [Philosopher-5; Meals=8]: Mediating for 5 ms
18:37:20.979 [Philosopher-3; Meals=8]: Stand up from seat (Chair-2)
18:37:20.982 [Philosopher-2; Meals=8]: Picked up fork (Fork-3 from Chair-3)
18:37:20.986 [Philosopher-4; Meals=7]: Found 2 forks! :D
18:37:20.989 [Philosopher-1; Meals=8]: Picked up fork (Fork-4 from Chair-4)
18:37:20.990 [Philosopher-3; Meals=8]: Mediating for 5 ms
18:37:20.991 [Philosopher-5; Meals=8]: Waiting for a nice seat...
18:37:20.992 [Philosopher-2; Meals=8]: Picked up fork (Fork-2 from Chair-2)
18:37:20.996 [Philosopher-4; Meals=8]: Eating for 1 ms
18:37:21.000 [Philosopher-1; Meals=8]: Release my fork (Fork-4 from Chair-4)
18:37:21.002 [Philosopher-5; Meals=8]: Found a nice seat (Chair-2)
18:37:21.003 [Philosopher-2; Meals=8]: Found 2 forks! :D
18:37:21.005 [Philosopher-3; Meals=8]: Waiting for a nice seat...
18:37:21.008 [Philosopher-4; Meals=8]: Release my fork (Fork-1 from Chair-1)
18:37:21.012 [Philosopher-5; Meals=8]: Waiting for 2 forks...
18:37:21.014 [Philosopher-1; Meals=8]: Picked up fork (Fork-4 from Chair-4)
18:37:21.014 [Philosopher-2; Meals=9]: Eating for 1 ms
18:37:21.016 [Philosopher-3; Meals=8]: Found a nice seat (Chair-4)
18:37:21.020 [Philosopher-4; Meals=8]: Release my fork (Fork-5 from Chair-5)
18:37:21.023 [Philosopher-5; Meals=8]: Picked up fork (Fork-1 from Chair-1)
18:37:21.024 [Philosopher-1; Meals=8]: Release my fork (Fork-4 from Chair-4)
18:37:21.025 [Philosopher-2; Meals=9]: Release my fork (Fork-2 from Chair-2)
18:37:21.032 [Philosopher-3; Meals=8]: Waiting for 2 forks...
18:37:21.032 [Philosopher-4; Meals=8]: Stand up from seat (Chair-1)
18:37:21.035 [Philosopher-5; Meals=8]: Release my fork (Fork-1 from Chair-1)
18:37:21.036 [Philosopher-1; Meals=8]: Picked up fork (Fork-5 from Chair-5)
18:37:21.045 [Philosopher-3; Meals=8]: Picked up fork (Fork-4 from Chair-4)
18:37:21.047 [Philosopher-2; Meals=9]: Release my fork (Fork-3 from Chair-3)
18:37:21.048 [Philosopher-1; Meals=8]: Release my fork (Fork-5 from Chair-5)
18:37:21.051 [Philosopher-5; Meals=8]: Picked up fork (Fork-2 from Chair-2)
18:37:21.059 [Philosopher-2; Meals=9]: Stand up from seat (Chair-3)
18:37:21.059 [Philosopher-3; Meals=8]: Picked up fork (Fork-3 from Chair-3)
18:37:21.059 [Philosopher-4; Meals=8]: Mediating for 5 ms
18:37:21.069 [Philosopher-5; Meals=8]: Picked up fork (Fork-1 from Chair-1)
18:37:21.070 [Philosopher-3; Meals=8]: Found 2 forks! :D
18:37:21.071 [Philosopher-2; Meals=9]: Mediating for 5 ms
18:37:21.072 [Philosopher-1; Meals=8]: Picked up fork (Fork-5 from Chair-5)
18:37:21.080 [Philosopher-5; Meals=8]: Found 2 forks! :D
18:37:21.081 [Philosopher-3; Meals=9]: Eating for 1 ms
18:37:21.088 [Philosopher-4; Meals=8]: Waiting for a nice seat...
18:37:21.094 [Philosopher-5; Meals=9]: Eating for 1 ms
18:37:21.095 [Philosopher-1; Meals=8]: Release my fork (Fork-5 from Chair-5)
18:37:21.098 [Philosopher-2; Meals=9]: Sleeping for 10 ms
18:37:21.099 [Philosopher-3; Meals=9]: Release my fork (Fork-4 from Chair-4)
18:37:21.104 [Philosopher-4; Meals=8]: Found a nice seat (Chair-1)
18:37:21.106 [Philosopher-5; Meals=9]: Release my fork (Fork-1 from Chair-1)
18:37:21.109 [Philosopher-1; Meals=8]: Picked up fork (Fork-5 from Chair-5)
18:37:21.111 [Philosopher-3; Meals=9]: Release my fork (Fork-3 from Chair-3)
18:37:21.114 [Philosopher-4; Meals=8]: Waiting for 2 forks...
18:37:21.114 [Philosopher-5; Meals=9]: Release my fork (Fork-2 from Chair-2)
18:37:21.119 [Philosopher-1; Meals=8]: Picked up fork (Fork-4 from Chair-4)
18:37:21.119 [Philosopher-2; Meals=9]: Waiting for a nice seat...
18:37:21.121 [Philosopher-3; Meals=9]: Stand up from seat (Chair-4)
18:37:21.124 [Philosopher-4; Meals=8]: Picked up fork (Fork-1 from Chair-1)
18:37:21.124 [Philosopher-5; Meals=9]: Stand up from seat (Chair-2)
18:37:21.130 [Philosopher-1; Meals=8]: Found 2 forks! :D
18:37:21.130 [Philosopher-2; Meals=9]: Found a nice seat (Chair-3)
18:37:21.132 [Philosopher-3; Meals=9]: Mediating for 5 ms
18:37:21.135 [Philosopher-4; Meals=8]: Release my fork (Fork-1 from Chair-1)
18:37:21.137 [Philosopher-5; Meals=9]: Mediating for 5 ms
18:37:21.141 [Philosopher-1; Meals=9]: Eating for 1 ms
18:37:21.141 [Philosopher-2; Meals=9]: Waiting for 2 forks...
18:37:21.147 [Philosopher-3; Meals=9]: Sleeping for 10 ms
18:37:21.151 [Philosopher-1; Meals=9]: Release my fork (Fork-4 from Chair-4)
18:37:21.151 [Philosopher-2; Meals=9]: Picked up fork (Fork-3 from Chair-3)
18:37:21.151 [Philosopher-4; Meals=8]: Picked up fork (Fork-1 from Chair-1)
18:37:21.153 [Philosopher-5; Meals=9]: Sleeping for 10 ms
18:37:21.162 [Philosopher-1; Meals=9]: Release my fork (Fork-5 from Chair-5)
18:37:21.162 [Philosopher-2; Meals=9]: Picked up fork (Fork-2 from Chair-2)
18:37:21.162 [Philosopher-4; Meals=8]: Release my fork (Fork-1 from Chair-1)
18:37:21.167 [Philosopher-3; Meals=9]: Waiting for a nice seat...
18:37:21.172 [Philosopher-1; Meals=9]: Stand up from seat (Chair-5)
18:37:21.172 [Philosopher-2; Meals=9]: Found 2 forks! :D
18:37:21.173 [Philosopher-4; Meals=8]: Picked up fork (Fork-1 from Chair-1)
18:37:21.174 [Philosopher-5; Meals=9]: Waiting for a nice seat...
18:37:21.177 [Philosopher-3; Meals=9]: Found a nice seat (Chair-2)
18:37:21.183 [Philosopher-1; Meals=9]: Mediating for 5 ms
18:37:21.183 [Philosopher-2; Meals=10]: Eating for 1 ms
18:37:21.183 [Philosopher-4; Meals=8]: Picked up fork (Fork-5 from Chair-5)
18:37:21.184 [Philosopher-5; Meals=9]: Found a nice seat (Chair-4)
18:37:21.188 [Philosopher-3; Meals=9]: Waiting for 2 forks...
18:37:21.195 [Philosopher-2; Meals=10]: Release my fork (Fork-2 from Chair-2)
18:37:21.196 [Philosopher-4; Meals=8]: Found 2 forks! :D
18:37:21.196 [Philosopher-5; Meals=9]: Waiting for 2 forks...
18:37:21.199 [Philosopher-1; Meals=9]: Sleeping for 10 ms
18:37:21.206 [Philosopher-2; Meals=10]: Release my fork (Fork-3 from Chair-3)
18:37:21.206 [Philosopher-4; Meals=9]: Eating for 1 ms
18:37:21.206 [Philosopher-5; Meals=9]: Picked up fork (Fork-4 from Chair-4)
18:37:21.207 [Philosopher-3; Meals=9]: Picked up fork (Fork-2 from Chair-2)
18:37:21.216 [Philosopher-2; Meals=10]: Stand up from seat (Chair-3)
18:37:21.216 [Philosopher-5; Meals=9]: Picked up fork (Fork-3 from Chair-3)
18:37:21.217 [Philosopher-3; Meals=9]: Release my fork (Fork-2 from Chair-2)
18:37:21.218 [Philosopher-4; Meals=9]: Release my fork (Fork-1 from Chair-1)
18:37:21.219 [Philosopher-1; Meals=9]: Waiting for a nice seat...
